,county,date,cases,reported_cases
25297,Santa Barbara,2020-01-27,0,0
25298,Santa Clara,2020-01-27,1,0
25299,Santa Cruz,2020-01-27,0,0
25300,Shasta,2020-01-27,0,0
25301,Sierra,2020-01-27,0,0
25302,Siskiyou,2020-01-27,0,0
25303,Solano,2020-01-27,1,0
25304,Sonoma,2020-01-27,0,0
25305,Stanislaus,2020-01-27,0,0
25306,Sutter,2020-01-27,0,0
25307,Tehama,2020-01-27,0,0
25308,Trinity,2020-01-27,0,0
25309,Tulare,2020-01-27,0,0
25310,Tuolumne,2020-01-27,0,0
25312,Ventura,2020-01-27,0,0
25313,Yolo,2020-01-27,0,0
25314,Yuba,2020-01-27,0,0
25315,Alameda,2020-01-26,0,0
25316,Alpine,2020-01-26,0,0
25317,Amador,2020-01-26,0,0
25318,Butte,2020-01-26,0,0
25319,Calaveras,2020-01-26,0,0
25321,Colusa,2020-01-26,0,0
25322,Contra Costa,2020-01-26,0,0
25323,Del Norte,2020-01-26,0,0
25324,El Dorado,2020-01-26,0,0
25325,Fresno,2020-01-26,1,0
25326,Glenn,2020-01-26,1,0
25327,Humboldt,2020-01-26,1,0
25328,Imperial,2020-01-26,0,0
25329,Inyo,2020-01-26,0,0
25330,Kern,2020-01-26,0,0
25331,Kings,2020-01-26,0,0
25332,Lake,2020-01-26,0,0
25333,Lassen,2020-01-26,0,0
25334,Los Angeles,2020-01-26,1,0
25335,Madera,2020-01-26,0,0
25336,Marin,2020-01-26,0,0
25337,Mariposa,2020-01-26,0,0
25338,Mendocino,2020-01-26,0,0
25339,Merced,2020-01-26,0,0
25340,Modoc,2020-01-26,0,0
25341,Mono,2020-01-26,0,0
25342,Monterey,2020-01-26,0,0
25343,Napa,2020-01-26,1,0
25344,Nevada,2020-01-26,0,0
25345,Orange,2020-01-26,0,0
25347,Placer,2020-01-26,0,0
25348,Plumas,2020-01-26,0,0
25349,Riverside,2020-01-26,0,0
25350,Sacramento,2020-01-26,0,0
25351,San Benito,2020-01-26,0,0
25352,San Bernardino,2020-01-26,1,0
25353,San Diego,2020-01-26,0,0
25354,San Francisco,2020-01-26,0,0
25355,San Joaquin,2020-01-26,0,0
25356,San Luis Obispo,2020-01-26,0,0
25357,San Mateo,2020-01-26,0,0
25358,Santa Barbara,2020-01-26,0,0
25359,Santa Clara,2020-01-26,0,0
25360,Santa Cruz,2020-01-26,0,0
25361,Shasta,2020-01-26,0,0
25362,Sierra,2020-01-26,0,0
25363,Siskiyou,2020-01-26,0,0
25364,Solano,2020-01-26,0,0
25365,Sonoma,2020-01-26,0,0
25366,Stanislaus,2020-01-26,0,0
25367,Sutter,2020-01-26,0,0
25368,Tehama,2020-01-26,0,0
25369,Trinity,2020-01-26,0,0
25370,Tulare,2020-01-26,0,0
25371,Tuolumne,2020-01-26,0,0
25373,Ventura,2020-01-26,1,0
25374,Yolo,2020-01-26,0,0
25375,Yuba,2020-01-26,0,0
25376,Alameda,2020-01-25,1,0
25377,Alpine,2020-01-25,0,0
25378,Amador,2020-01-25,0,0
25379,Butte,2020-01-25,0,0
25380,Calaveras,2020-01-25,0,0
25382,Colusa,2020-01-25,0,0
25383,Contra Costa,2020-01-25,0,0
25384,Del Norte,2020-01-25,0,0
25385,El Dorado,2020-01-25,0,0
25386,Fresno,2020-01-25,0,0
25387,Glenn,2020-01-25,0,0
25388,Humboldt,2020-01-25,0,0
25389,Imperial,2020-01-25,0,0
25390,Inyo,2020-01-25,0,0
25391,Kern,2020-01-25,0,0
25392,Kings,2020-01-25,0,0
25393,Lake,2020-01-25,0,0
25394,Lassen,2020-01-25,0,0
25395,Los Angeles,2020-01-25,2,0
25396,Madera,2020-01-25,0,0
25397,Marin,2020-01-25,0,0
25398,Mariposa,2020-01-25,0,0
25399,Mendocino,2020-01-25,0,0
25400,Merced,2020-01-25,0,0
25401,Modoc,2020-01-25,0,0
25402,Mono,2020-01-25,0,0
25403,Monterey,2020-01-25,0,0
25404,Napa,2020-01-25,0,0
25405,Nevada,2020-01-25,0,0
25406,Orange,2020-01-25,0,0
25408,Placer,2020-01-25,0,0
25409,Plumas,2020-01-25,0,0
25410,Riverside,2020-01-25,0,0
25411,Sacramento,2020-01-25,0,0
25412,San Benito,2020-01-25,1,0
25413,San Bernardino,2020-01-25,2,0
25414,San Diego,2020-01-25,0,0
25415,San Francisco,2020-01-25,0,0
25416,San Joaquin,2020-01-25,0,0
25417,San Luis Obispo,2020-01-25,0,0
25418,San Mateo,2020-01-25,0,0
25419,Santa Barbara,2020-01-25,0,0
25420,Santa Clara,2020-01-25,0,0
25421,Santa Cruz,2020-01-25,0,0
25422,Shasta,2020-01-25,0,0
25423,Sierra,2020-01-25,0,0
25424,Siskiyou,2020-01-25,0,0
25425,Solano,2020-01-25,1,0
25426,Sonoma,2020-01-25,1,0
25427,Stanislaus,2020-01-25,2,0
25428,Sutter,2020-01-25,0,0
25429,Tehama,2020-01-25,0,0
25430,Trinity,2020-01-25,0,0
25431,Tulare,2020-01-25,0,0
25432,Tuolumne,2020-01-25,0,0
25434,Ventura,2020-01-25,0,0
25435,Yolo,2020-01-25,0,0
25436,Yuba,2020-01-25,0,0
25437,Alameda,2020-01-24,0,0
25438,Alpine,2020-01-24,0,0
25439,Amador,2020-01-24,0,0
25440,Butte,2020-01-24,0,0
25441,Calaveras,2020-01-24,0,0
25443,Colusa,2020-01-24,0,0
25444,Contra Costa,2020-01-24,0,0
25445,Del Norte,2020-01-24,0,0
25446,El Dorado,2020-01-24,0,0
25447,Fresno,2020-01-24,0,0
25448,Glenn,2020-01-24,0,0
25449,Humboldt,2020-01-24,0,0
25450,Imperial,2020-01-24,0,0
25451,Inyo,2020-01-24,0,0
25452,Kern,2020-01-24,0,0
25453,Kings,2020-01-24,0,0
25454,Lake,2020-01-24,0,0
25455,Lassen,2020-01-24,0,0
25456,Los Angeles,2020-01-24,2,0
25457,Madera,2020-01-24,0,0
25458,Marin,2020-01-24,0,0
25459,Mariposa,2020-01-24,0,0
25460,Mendocino,2020-01-24,0,0
25461,Merced,2020-01-24,0,0
25462,Modoc,2020-01-24,0,0
25463,Mono,2020-01-24,0,0
25464,Monterey,2020-01-24,0,0
25465,Napa,2020-01-24,0,0
25466,Nevada,2020-01-24,0,0
25467,Orange,2020-01-24,1,0
25469,Placer,2020-01-24,0,0
25470,Plumas,2020-01-24,0,0
25471,Riverside,2020-01-24,0,0
25472,Sacramento,2020-01-24,0,0
25473,San Benito,2020-01-24,0,0
25474,San Bernardino,2020-01-24,0,0
25475,San Diego,2020-01-24,0,0
25476,San Francisco,2020-01-24,0,0
25477,San Joaquin,2020-01-24,0,0
25478,San Luis Obispo,2020-01-24,0,0
25479,San Mateo,2020-01-24,0,0
25480,Santa Barbara,2020-01-24,0,0
25481,Santa Clara,2020-01-24,2,0
25482,Santa Cruz,2020-01-24,0,0
25483,Shasta,2020-01-24,0,0
25484,Sierra,2020-01-24,0,0
25485,Siskiyou,2020-01-24,0,0
25486,Solano,2020-01-24,0,0
25487,Sonoma,2020-01-24,0,0
25488,Stanislaus,2020-01-24,0,0
25489,Sutter,2020-01-24,0,0
25490,Tehama,2020-01-24,0,0
25491,Trinity,2020-01-24,0,0
25492,Tulare,2020-01-24,0,0
25493,Tuolumne,2020-01-24,0,0
25495,Ventura,2020-01-24,0,0
25496,Yolo,2020-01-24,0,0
25497,Yuba,2020-01-24,0,0
25498,Alameda,2020-01-23,0,0
25499,Alpine,2020-01-23,0,0
25500,Amador,2020-01-23,0,0
25501,Butte,2020-01-23,0,0
25502,Calaveras,2020-01-23,0,0
25504,Colusa,2020-01-23,0,0
25505,Contra Costa,2020-01-23,0,0
25506,Del Norte,2020-01-23,0,0
25507,El Dorado,2020-01-23,0,0
25508,Fresno,2020-01-23,0,0
25509,Glenn,2020-01-23,0,0
25510,Humboldt,2020-01-23,0,0
25511,Imperial,2020-01-23,0,0
25512,Inyo,2020-01-23,0,0
25513,Kern,2020-01-23,0,0
25514,Kings,2020-01-23,1,0
25515,Lake,2020-01-23,0,0
25516,Lassen,2020-01-23,0,0
25517,Los Angeles,2020-01-23,4,0
25518,Madera,2020-01-23,0,0
25519,Marin,2020-01-23,0,0
25520,Mariposa,2020-01-23,0,0
25521,Mendocino,2020-01-23,0,0
25522,Merced,2020-01-23,1,0
25523,Modoc,2020-01-23,0,0
25524,Mono,2020-01-23,0,0
25525,Monterey,2020-01-23,0,0
25526,Napa,2020-01-23,0,0
25527,Nevada,2020-01-23,0,0
25528,Orange,2020-01-23,0,0
25530,Placer,2020-01-23,0,0
25531,Plumas,2020-01-23,0,0
25532,Riverside,2020-01-23,0,0
25533,Sacramento,2020-01-23,0,0
25534,San Benito,2020-01-23,0,0
25535,San Bernardino,2020-01-23,2,0
25536,San Diego,2020-01-23,0,0
25537,San Francisco,2020-01-23,0,0
25538,San Joaquin,2020-01-23,0,0
25539,San Luis Obispo,2020-01-23,1,0
25540,San Mateo,2020-01-23,0,0
25541,Santa Barbara,2020-01-23,0,0
25542,Santa Clara,2020-01-23,1,0
25543,Santa Cruz,2020-01-23,0,0
25544,Shasta,2020-01-23,0,0
25545,Sierra,2020-01-23,0,0
25546,Siskiyou,2020-01-23,0,0
25547,Solano,2020-01-23,1,0
25548,Sonoma,2020-01-23,0,0
25549,Stanislaus,2020-01-23,0,0
25550,Sutter,2020-01-23,0,0
25551,Tehama,2020-01-23,0,0
25552,Trinity,2020-01-23,0,0
25553,Tulare,2020-01-23,0,0
25554,Tuolumne,2020-01-23,0,0
25556,Ventura,2020-01-23,0,0
25557,Yolo,2020-01-23,0,0
25558,Yuba,2020-01-23,0,0
25559,Alameda,2020-01-22,0,0
25560,Alpine,2020-01-22,0,0
25561,Amador,2020-01-22,0,0
25562,Butte,2020-01-22,0,0
25563,Calaveras,2020-01-22,0,0
25565,Colusa,2020-01-22,0,0
25566,Contra Costa,2020-01-22,0,0
25567,Del Norte,2020-01-22,0,0
25568,El Dorado,2020-01-22,0,0
25569,Fresno,2020-01-22,0,0
25570,Glenn,2020-01-22,0,0
25571,Humboldt,2020-01-22,0,0
25572,Imperial,2020-01-22,0,0
25573,Inyo,2020-01-22,0,0
25574,Kern,2020-01-22,0,0
25575,Kings,2020-01-22,0,0
25576,Lake,2020-01-22,0,0
25577,Lassen,2020-01-22,0,0
25578,Los Angeles,2020-01-22,2,0
25579,Madera,2020-01-22,0,0
25580,Marin,2020-01-22,0,0
25581,Mariposa,2020-01-22,0,0
25582,Mendocino,2020-01-22,0,0
25583,Merced,2020-01-22,0,0
25584,Modoc,2020-01-22,0,0
25585,Mono,2020-01-22,0,0
25586,Monterey,2020-01-22,0,0
25587,Napa,2020-01-22,0,0
25588,Nevada,2020-01-22,0,0
25589,Orange,2020-01-22,0,0
25591,Placer,2020-01-22,0,0
25592,Plumas,2020-01-22,0,0
25593,Riverside,2020-01-22,1,0
25594,Sacramento,2020-01-22,0,0
25595,San Benito,2020-01-22,0,0
25596,San Bernardino,2020-01-22,0,0
25597,San Diego,2020-01-22,0,0
25598,San Francisco,2020-01-22,0,0
25599,San Joaquin,2020-01-22,0,0
25600,San Luis Obispo,2020-01-22,0,0
25601,San Mateo,2020-01-22,0,0
25602,Santa Barbara,2020-01-22,0,0
25603,Santa Clara,2020-01-22,0,0
25604,Santa Cruz,2020-01-22,0,0
25605,Shasta,2020-01-22,0,0
25606,Sierra,2020-01-22,0,0
25607,Siskiyou,2020-01-22,0,0
25608,Solano,2020-01-22,0,0
25609,Sonoma,2020-01-22,0,0
25610,Stanislaus,2020-01-22,0,0
25611,Sutter,2020-01-22,0,0
25612,Tehama,2020-01-22,0,0
25613,Trinity,2020-01-22,0,0
25614,Tulare,2020-01-22,0,0
25615,Tuolumne,2020-01-22,0,0
25617,Ventura,2020-01-22,0,0
25618,Yolo,2020-01-22,0,0
25619,Yuba,2020-01-22,0,0
25620,Alameda,2020-01-21,0,0
25621,Alpine,2020-01-21,0,0
25622,Amador,2020-01-21,0,0
25623,Butte,2020-01-21,0,0
25624,Calaveras,2020-01-21,0,0
25626,Colusa,2020-01-21,0,0
25627,Contra Costa,2020-01-21,0,0
25628,Del Norte,2020-01-21,0,0
25629,El Dorado,2020-01-21,0,0
25630,Fresno,2020-01-21,0,0
25631,Glenn,2020-01-21,1,0
25632,Humboldt,2020-01-21,0,0
25633,Imperial,2020-01-21,0,0
25634,Inyo,2020-01-21,0,0
25635,Kern,2020-01-21,0,0
25636,Kings,2020-01-21,0,0
25637,Lake,2020-01-21,0,0
25638,Lassen,2020-01-21,0,0
25639,Los Angeles,2020-01-21,3,0
25640,Madera,2020-01-21,0,0
25641,Marin,2020-01-21,0,0
25642,Mariposa,2020-01-21,0,0
25643,Mendocino,2020-01-21,0,0
25644,Merced,2020-01-21,0,0
25645,Modoc,2020-01-21,0,0
25646,Mono,2020-01-21,0,0
25647,Monterey,2020-01-21,0,0
25648,Napa,2020-01-21,0,0
25649,Nevada,2020-01-21,0,0
25650,Orange,2020-01-21,0,0
25652,Placer,2020-01-21,0,0
25653,Plumas,2020-01-21,0,0
25654,Riverside,2020-01-21,0,0
25655,Sacramento,2020-01-21,0,0
25656,San Benito,2020-01-21,0,0
25657,San Bernardino,2020-01-21,0,0
25658,San Diego,2020-01-21,0,0
25659,San Francisco,2020-01-21,0,0
25660,San Joaquin,2020-01-21,0,0
25661,San Luis Obispo,2020-01-21,0,0
25662,San Mateo,2020-01-21,0,0
25663,Santa Barbara,2020-01-21,0,0
25664,Santa Clara,2020-01-21,0,0
25665,Santa Cruz,2020-01-21,0,0
25666,Shasta,2020-01-21,0,0
25667,Sierra,2020-01-21,0,0
25668,Siskiyou,2020-01-21,0,0
25669,Solano,2020-01-21,0,0
25670,Sonoma,2020-01-21,0,0
25671,Stanislaus,2020-01-21,1,0
25672,Sutter,2020-01-21,1,0
25673,Tehama,2020-01-21,0,0
25674,Trinity,2020-01-21,0,0
25675,Tulare,2020-01-21,1,0
25676,Tuolumne,2020-01-21,0,0
25678,Ventura,2020-01-21,0,0
25679,Yolo,2020-01-21,0,0
25680,Yuba,2020-01-21,1,0
25681,Alameda,2020-01-20,0,0
25682,Alpine,2020-01-20,0,0
25683,Amador,2020-01-20,0,0
25684,Butte,2020-01-20,0,0
25685,Calaveras,2020-01-20,0,0
25687,Colusa,2020-01-20,0,0
25688,Contra Costa,2020-01-20,0,0
25689,Del Norte,2020-01-20,0,0
25690,El Dorado,2020-01-20,0,0
25691,Fresno,2020-01-20,0,0
25692,Glenn,2020-01-20,0,0
25693,Humboldt,2020-01-20,0,0
25694,Imperial,2020-01-20,0,0
25695,Inyo,2020-01-20,0,0
25696,Kern,2020-01-20,0,0
25697,Kings,2020-01-20,2,0
25698,Lake,2020-01-20,0,0
25699,Lassen,2020-01-20,0,0
25700,Los Angeles,2020-01-20,1,0
25701,Madera,2020-01-20,0,0
25702,Marin,2020-01-20,0,0
25703,Mariposa,2020-01-20,0,0
25704,Mendocino,2020-01-20,0,0
25705,Merced,2020-01-20,0,0
25706,Modoc,2020-01-20,0,0
25707,Mono,2020-01-20,0,0
25708,Monterey,2020-01-20,1,0
25709,Napa,2020-01-20,0,0
25710,Nevada,2020-01-20,0,0
25711,Orange,2020-01-20,0,0
25713,Placer,2020-01-20,0,0
25714,Plumas,2020-01-20,0,0
25715,Riverside,2020-01-20,0,0
25716,Sacramento,2020-01-20,0,0
25717,San Benito,2020-01-20,0,0
25718,San Bernardino,2020-01-20,0,0
25719,San Diego,2020-01-20,0,0
25720,San Francisco,2020-01-20,0,0
25721,San Joaquin,2020-01-20,0,0
25722,San Luis Obispo,2020-01-20,0,0
25723,San Mateo,2020-01-20,0,0
25724,Santa Barbara,2020-01-20,0,0
25725,Santa Clara,2020-01-20,1,0
25726,Santa Cruz,2020-01-20,0,0
25727,Shasta,2020-01-20,0,0
25728,Sierra,2020-01-20,0,0
25729,Siskiyou,2020-01-20,0,0
25730,Solano,2020-01-20,0,0
25731,Sonoma,2020-01-20,0,0
25732,Stanislaus,2020-01-20,0,0
25733,Sutter,2020-01-20,0,0
25734,Tehama,2020-01-20,0,0
25735,Trinity,2020-01-20,0,0
25736,Tulare,2020-01-20,0,0
25737,Tuolumne,2020-01-20,0,0
25739,Ventura,2020-01-20,0,0
25740,Yolo,2020-01-20,0,0
25741,Yuba,2020-01-20,0,0
25742,Alameda,2020-01-19,0,0
25743,Alpine,2020-01-19,0,0
25744,Amador,2020-01-19,0,0
25745,Butte,2020-01-19,0,0
25746,Calaveras,2020-01-19,0,0
25748,Colusa,2020-01-19,0,0
25749,Contra Costa,2020-01-19,0,0
25750,Del Norte,2020-01-19,0,0
25751,El Dorado,2020-01-19,0,0
25752,Fresno,2020-01-19,0,0
25753,Glenn,2020-01-19,0,0
25754,Humboldt,2020-01-19,0,0
25755,Imperial,2020-01-19,0,0
25756,Inyo,2020-01-19,0,0
25757,Kern,2020-01-19,0,0
25758,Kings,2020-01-19,1,0
25759,Lake,2020-01-19,0,0
25760,Lassen,2020-01-19,0,0
25761,Los Angeles,2020-01-19,9,0
25762,Madera,2020-01-19,0,0
25763,Marin,2020-01-19,0,0
25764,Mariposa,2020-01-19,0,0
25765,Mendocino,2020-01-19,0,0
25766,Merced,2020-01-19,0,0
25767,Modoc,2020-01-19,0,0
25768,Mono,2020-01-19,0,0
25769,Monterey,2020-01-19,0,0
25770,Napa,2020-01-19,0,0
25771,Nevada,2020-01-19,0,0
25772,Orange,2020-01-19,0,0
25774,Placer,2020-01-19,0,0
25775,Plumas,2020-01-19,0,0
25776,Riverside,2020-01-19,0,0
25777,Sacramento,2020-01-19,0,0
25778,San Benito,2020-01-19,0,0
25779,San Bernardino,2020-01-19,0,0
25780,San Diego,2020-01-19,0,0
25781,San Francisco,2020-01-19,1,0
25782,San Joaquin,2020-01-19,0,0
25783,San Luis Obispo,2020-01-19,1,0
25784,San Mateo,2020-01-19,0,0
25785,Santa Barbara,2020-01-19,0,0
25786,Santa Clara,2020-01-19,1,0
25787,Santa Cruz,2020-01-19,0,0
25788,Shasta,2020-01-19,0,0
25789,Sierra,2020-01-19,0,0
25790,Siskiyou,2020-01-19,0,0
25791,Solano,2020-01-19,0,0
25792,Sonoma,2020-01-19,0,0
25793,Stanislaus,2020-01-19,0,0
25794,Sutter,2020-01-19,0,0
25795,Tehama,2020-01-19,0,0
25796,Trinity,2020-01-19,0,0
25797,Tulare,2020-01-19,0,0
25798,Tuolumne,2020-01-19,0,0
25800,Ventura,2020-01-19,0,0
25801,Yolo,2020-01-19,0,0
25802,Yuba,2020-01-19,0,0
25803,Alameda,2020-01-18,0,0
25804,Alpine,2020-01-18,0,0
25805,Amador,2020-01-18,0,0
25806,Butte,2020-01-18,0,0
25807,Calaveras,2020-01-18,0,0
25809,Colusa,2020-01-18,0,0
25810,Contra Costa,2020-01-18,0,0
25811,Del Norte,2020-01-18,0,0
25812,El Dorado,2020-01-18,0,0
25813,Fresno,2020-01-18,0,0
25814,Glenn,2020-01-18,0,0
25815,Humboldt,2020-01-18,0,0
25816,Imperial,2020-01-18,0,0
25817,Inyo,2020-01-18,0,0
25818,Kern,2020-01-18,0,0
25819,Kings,2020-01-18,0,0
25820,Lake,2020-01-18,0,0
25821,Lassen,2020-01-18,0,0
25822,Los Angeles,2020-01-18,4,0
25823,Madera,2020-01-18,0,0
25824,Marin,2020-01-18,0,0
25825,Mariposa,2020-01-18,0,0
25826,Mendocino,2020-01-18,0,0
25827,Merced,2020-01-18,0,0
25828,Modoc,2020-01-18,0,0
25829,Mono,2020-01-18,0,0
25830,Monterey,2020-01-18,0,0
25831,Napa,2020-01-18,0,0
25832,Nevada,2020-01-18,1,0
25833,Orange,2020-01-18,0,0
25835,Placer,2020-01-18,0,0
25836,Plumas,2020-01-18,0,0
25837,Riverside,2020-01-18,0,0
25838,Sacramento,2020-01-18,0,0
25839,San Benito,2020-01-18,0,0
25840,San Bernardino,2020-01-18,1,0
25841,San Diego,2020-01-18,0,0
25842,San Francisco,2020-01-18,1,0
25843,San Joaquin,2020-01-18,0,0
25844,San Luis Obispo,2020-01-18,1,0
25845,San Mateo,2020-01-18,0,0
25846,Santa Barbara,2020-01-18,0,0
25847,Santa Clara,2020-01-18,1,0
25848,Santa Cruz,2020-01-18,0,0
25849,Shasta,2020-01-18,0,0
25850,Sierra,2020-01-18,0,0
25851,Siskiyou,2020-01-18,0,0
25852,Solano,2020-01-18,0,0
25853,Sonoma,2020-01-18,1,0
25854,Stanislaus,2020-01-18,0,0
25855,Sutter,2020-01-18,1,0
25856,Tehama,2020-01-18,0,0
25857,Trinity,2020-01-18,0,0
25858,Tulare,2020-01-18,1,0
25859,Tuolumne,2020-01-18,0,0
25861,Ventura,2020-01-18,0,0
25862,Yolo,2020-01-18,0,0
25863,Yuba,2020-01-18,0,0
25864,Alameda,2020-01-17,0,0
25865,Alpine,2020-01-17,0,0
25866,Amador,2020-01-17,0,0
25867,Butte,2020-01-17,0,0
25868,Calaveras,2020-01-17,0,0
25870,Colusa,2020-01-17,0,0
25871,Contra Costa,2020-01-17,0,0
25872,Del Norte,2020-01-17,0,0
25873,El Dorado,2020-01-17,0,0
25874,Fresno,2020-01-17,0,0
25875,Glenn,2020-01-17,0,0
25876,Humboldt,2020-01-17,0,0
25877,Imperial,2020-01-17,0,0
25878,Inyo,2020-01-17,0,0
25879,Kern,2020-01-17,0,0
25880,Kings,2020-01-17,0,0
25881,Lake,2020-01-17,0,0
25882,Lassen,2020-01-17,0,0
25883,Los Angeles,2020-01-17,5,0
25884,Madera,2020-01-17,0,0
25885,Marin,2020-01-17,0,0
25886,Mariposa,2020-01-17,0,0
25887,Mendocino,2020-01-17,0,0
25888,Merced,2020-01-17,0,0
25889,Modoc,2020-01-17,0,0
25890,Mono,2020-01-17,0,0
25891,Monterey,2020-01-17,0,0
25892,Napa,2020-01-17,0,0
25893,Nevada,2020-01-17,0,0
25894,Orange,2020-01-17,0,0
25896,Placer,2020-01-17,0,0
25897,Plumas,2020-01-17,0,0
25898,Riverside,2020-01-17,1,0
25899,Sacramento,2020-01-17,0,0
25900,San Benito,2020-01-17,0,0
25901,San Bernardino,2020-01-17,1,0
25902,San Diego,2020-01-17,0,0
25903,San Francisco,2020-01-17,0,0
25904,San Joaquin,2020-01-17,0,0
25905,San Luis Obispo,2020-01-17,0,0
25906,San Mateo,2020-01-17,0,0
25907,Santa Barbara,2020-01-17,0,0
25908,Santa Clara,2020-01-17,0,0
25909,Santa Cruz,2020-01-17,0,0
25910,Shasta,2020-01-17,0,0
25911,Sierra,2020-01-17,0,0
25912,Siskiyou,2020-01-17,0,0
25913,Solano,2020-01-17,0,0
25914,Sonoma,2020-01-17,0,0
25915,Stanislaus,2020-01-17,0,0
25916,Sutter,2020-01-17,0,0
25917,Tehama,2020-01-17,0,0
25918,Trinity,2020-01-17,0,0
25919,Tulare,2020-01-17,0,0
25920,Tuolumne,2020-01-17,0,0
25922,Ventura,2020-01-17,0,0
25923,Yolo,2020-01-17,0,0
25924,Yuba,2020-01-17,0,0
25925,Alameda,2020-01-16,0,0
25926,Alpine,2020-01-16,0,0
25927,Amador,2020-01-16,0,0
25928,Butte,2020-01-16,0,0
25929,Calaveras,2020-01-16,0,0
25931,Colusa,2020-01-16,0,0
25932,Contra Costa,2020-01-16,0,0
25933,Del Norte,2020-01-16,0,0
25934,El Dorado,2020-01-16,0,0
25935,Fresno,2020-01-16,0,0
25936,Glenn,2020-01-16,0,0
25937,Humboldt,2020-01-16,0,0
25938,Imperial,2020-01-16,0,0
25939,Inyo,2020-01-16,0,0
25940,Kern,2020-01-16,0,0
25941,Kings,2020-01-16,0,0
25942,Lake,2020-01-16,0,0
25943,Lassen,2020-01-16,0,0
25944,Los Angeles,2020-01-16,0,0
25945,Madera,2020-01-16,0,0
25946,Marin,2020-01-16,0,0
25947,Mariposa,2020-01-16,0,0
25948,Mendocino,2020-01-16,0,0
25949,Merced,2020-01-16,0,0
25950,Modoc,2020-01-16,0,0
25951,Mono,2020-01-16,0,0
25952,Monterey,2020-01-16,0,0
25953,Napa,2020-01-16,0,0
25954,Nevada,2020-01-16,0,0
25955,Orange,2020-01-16,0,0
25957,Placer,2020-01-16,0,0
25958,Plumas,2020-01-16,0,0
25959,Riverside,2020-01-16,0,0
25960,Sacramento,2020-01-16,0,0
25961,San Benito,2020-01-16,0,0
25962,San Bernardino,2020-01-16,1,0
25963,San Diego,2020-01-16,0,0
25964,San Francisco,2020-01-16,0,0
25965,San Joaquin,2020-01-16,0,0
25966,San Luis Obispo,2020-01-16,1,0
25967,San Mateo,2020-01-16,0,0
25968,Santa Barbara,2020-01-16,0,0
25969,Santa Clara,2020-01-16,0,0
25970,Santa Cruz,2020-01-16,0,0
25971,Shasta,2020-01-16,0,0
25972,Sierra,2020-01-16,0,0
25973,Siskiyou,2020-01-16,0,0
25974,Solano,2020-01-16,0,0
25975,Sonoma,2020-01-16,1,0
25976,Stanislaus,2020-01-16,0,0
25977,Sutter,2020-01-16,1,0
25978,Tehama,2020-01-16,0,0
25979,Trinity,2020-01-16,0,0
25980,Tulare,2020-01-16,0,0
25981,Tuolumne,2020-01-16,0,0
25983,Ventura,2020-01-16,0,0
25984,Yolo,2020-01-16,0,0
25985,Yuba,2020-01-16,0,0
25986,Alameda,2020-01-15,0,0
25987,Alpine,2020-01-15,0,0
25988,Amador,2020-01-15,0,0
25989,Butte,2020-01-15,0,0
25990,Calaveras,2020-01-15,0,0
25992,Colusa,2020-01-15,0,0
25993,Contra Costa,2020-01-15,0,0
25994,Del Norte,2020-01-15,0,0
25995,El Dorado,2020-01-15,0,0
25996,Fresno,2020-01-15,0,0
25997,Glenn,2020-01-15,0,0
25998,Humboldt,2020-01-15,0,0
25999,Imperial,2020-01-15,2,0
26000,Inyo,2020-01-15,0,0
26001,Kern,2020-01-15,0,0
26002,Kings,2020-01-15,1,0
26003,Lake,2020-01-15,0,0
26004,Lassen,2020-01-15,0,0
26005,Los Angeles,2020-01-15,3,0
26006,Madera,2020-01-15,0,0
26007,Marin,2020-01-15,0,0
26008,Mariposa,2020-01-15,0,0
26009,Mendocino,2020-01-15,0,0
26010,Merced,2020-01-15,0,0
26011,Modoc,2020-01-15,0,0
26012,Mono,2020-01-15,0,0
26013,Monterey,2020-01-15,0,0
26014,Napa,2020-01-15,0,0
26015,Nevada,2020-01-15,0,0
26016,Orange,2020-01-15,0,0
26018,Placer,2020-01-15,0,0
26019,Plumas,2020-01-15,0,0
26020,Riverside,2020-01-15,1,0
26021,Sacramento,2020-01-15,0,0
26022,San Benito,2020-01-15,0,0
26023,San Bernardino,2020-01-15,0,0
26024,San Diego,2020-01-15,0,0
26025,San Francisco,2020-01-15,0,0
26026,San Joaquin,2020-01-15,0,0
26027,San Luis Obispo,2020-01-15,1,0
26028,San Mateo,2020-01-15,0,0
26029,Santa Barbara,2020-01-15,0,0
26030,Santa Clara,2020-01-15,0,0
26031,Santa Cruz,2020-01-15,0,0
26032,Shasta,2020-01-15,0,0
26033,Sierra,2020-01-15,0,0
26034,Siskiyou,2020-01-15,0,0
26035,Solano,2020-01-15,0,0
26036,Sonoma,2020-01-15,0,0
26037,Stanislaus,2020-01-15,1,0
26038,Sutter,2020-01-15,0,0
26039,Tehama,2020-01-15,0,0
26040,Trinity,2020-01-15,0,0
26041,Tulare,2020-01-15,0,0
26042,Tuolumne,2020-01-15,0,0
26044,Ventura,2020-01-15,0,0
26045,Yolo,2020-01-15,0,0
26046,Yuba,2020-01-15,0,0
26047,Alameda,2020-01-14,0,0
26048,Alpine,2020-01-14,0,0
26049,Amador,2020-01-14,0,0
26050,Butte,2020-01-14,0,0
