,date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
14766,2020-07-17,Calaveras,44289,2,0,82,4,4,0,78
14768,2020-07-17,Colusa,22593,8,0,46,9,6,0,54
14769,2020-07-17,Contra Costa,1160099,212,1,4247,267,145,2,2769
14770,2020-07-17,Del Norte,27558,0,0,40,1,0,0,56
14771,2020-07-17,El Dorado,193098,18,0,332,17,11,0,280
14772,2020-07-17,Fresno,1032227,511,5,4041,591,473,3,2200
14773,2020-07-17,Glenn,29348,9,0,75,12,13,0,40
14774,2020-07-17,Humboldt,134098,3,0,273,4,1,0,123
14775,2020-07-17,Imperial,191649,87,0,1030,135,45,7,511
14776,2020-07-17,Inyo,18453,0,0,19,0,0,0,44
14777,2020-07-17,Kern,927251,519,4,3398,661,856,1,2417
14778,2020-07-17,Kings,156444,166,1,683,171,41,0,357
14779,2020-07-17,Lake,64871,5,0,141,4,11,0,114
14780,2020-07-17,Lassen,30065,2,0,442,6,36,0,93
14781,2020-07-17,Los Angeles,10257557,3434,40,55016,4275,2722,58,47307
14782,2020-07-17,Madera,160089,63,1,628,84,22,1,363
14783,2020-07-17,Marin,260800,72,1,1033,88,293,0,1117
14784,2020-07-17,Mariposa,17795,2,0,24,0,1,0,26
14785,2020-07-17,Mendocino,88439,5,0,203,6,5,0,253
14786,2020-07-17,Merced,287420,165,5,759,202,100,0,467
14787,2020-07-17,Modoc,9475,0,0,8,0,0,0,12
14788,2020-07-17,Mono,13961,3,0,17,4,1,0,57
14789,2020-07-17,Monterey,448732,105,2,1119,115,65,0,990
14790,2020-07-17,Napa,139652,29,0,657,33,17,0,422
14791,2020-07-17,Nevada,98710,3,0,266,5,9,0,197
14792,2020-07-17,Orange,3228519,705,14,8405,896,437,14,6746
14794,2020-07-17,Placer,400434,55,0,968,62,39,0,610
14795,2020-07-17,Plumas,18997,2,0,67,0,0,0,46
14796,2020-07-17,Riverside,2468145,756,12,7567,902,735,3,4905
14797,2020-07-17,Sacramento,1567975,327,6,4041,363,123,4,3006
14798,2020-07-17,San Benito,64022,17,1,143,13,10,0,208
14799,2020-07-17,San Bernardino,2217398,853,25,7641,1143,702,1,4792
14800,2020-07-17,San Diego,3370418,487,1,7760,468,634,7,5522
14801,2020-07-17,San Francisco,892280,141,0,4339,196,129,0,4312
14802,2020-07-17,San Joaquin,782545,367,6,2682,442,212,4,2106
14803,2020-07-17,San Luis Obispo,278862,42,1,700,38,44,0,477
14804,2020-07-17,San Mateo,778001,103,0,2547,154,71,0,1914
14805,2020-07-17,Santa Barbara,456373,96,0,1557,129,129,1,919
14806,2020-07-17,Santa Clara,1967585,280,5,8828,366,90,0,6518
14807,2020-07-17,Santa Cruz,273999,42,0,756,29,18,0,496
14808,2020-07-17,Shasta,177925,16,0,365,12,5,1,195
14809,2020-07-17,Sierra,3115,0,0,2,0,0,0,11
14810,2020-07-17,Siskiyou,43956,3,0,127,4,1,0,38
14811,2020-07-17,Solano,444255,97,1,1453,92,80,1,1084
14812,2020-07-17,Sonoma,496668,90,2,1538,110,28,1,1205
14813,2020-07-17,Stanislaus,562303,281,2,1864,369,143,0,1433
14814,2020-07-17,Sutter,105747,16,0,205,21,14,0,178
14815,2020-07-17,Tehama,65885,10,0,125,9,2,0,76
14816,2020-07-17,Trinity,13354,0,0,20,0,0,0,17
14817,2020-07-17,Tulare,484423,212,3,1387,264,204,3,982
14818,2020-07-17,Tuolumne,52351,4,0,209,7,2,0,161
14820,2020-07-17,Ventura,852747,163,2,3182,232,220,1,3692
14821,2020-07-17,Yolo,223612,43,1,609,41,21,1,546
14822,2020-07-17,Yuba,79290,18,1,172,24,10,0,115
14823,2020-07-16,Alameda,1685886,204,2,5526,287,104,0,4037
14824,2020-07-16,Alpine,1117,0,0,47,0,0,0,3
14825,2020-07-16,Amador,38531,21,4,235,16,2,0,63
14826,2020-07-16,Butte,217769,42,0,477,14,45,0,399
14827,2020-07-16,Calaveras,44289,0,0,81,1,7,0,81
14829,2020-07-16,Colusa,22593,6,0,45,3,5,0,52
14830,2020-07-16,Contra Costa,1160099,231,5,4204,299,92,1,2578
14831,2020-07-16,Del Norte,27558,1,0,53,3,0,0,36
14832,2020-07-16,El Dorado,193098,24,0,383,27,18,0,278
14833,2020-07-16,Fresno,1032227,479,9,3700,554,357,0,2373
14834,2020-07-16,Glenn,29348,9,0,50,6,6,0,38
14835,2020-07-16,Humboldt,134098,3,0,297,4,3,0,179
14836,2020-07-16,Imperial,191649,68,1,1094,119,38,3,544
14837,2020-07-16,Inyo,18453,0,0,25,0,2,0,39
14838,2020-07-16,Kern,927251,616,5,4150,747,280,4,2218
14839,2020-07-16,Kings,156444,60,0,1393,102,31,0,382
14840,2020-07-16,Lake,64871,2,0,215,7,6,0,103
14841,2020-07-16,Lassen,30065,4,0,866,6,36,0,76
14842,2020-07-16,Los Angeles,10257557,3664,48,58877,4288,4416,48,55771
14843,2020-07-16,Madera,160089,67,3,761,84,45,4,429
14844,2020-07-16,Marin,260800,55,3,1366,77,88,0,1009
14845,2020-07-16,Mariposa,17795,0,0,59,1,0,0,35
14846,2020-07-16,Mendocino,88439,2,0,200,4,2,0,240
14847,2020-07-16,Merced,287420,156,3,940,203,72,0,469
14848,2020-07-16,Modoc,9475,0,0,7,0,0,0,10
14849,2020-07-16,Mono,13961,2,0,20,2,1,0,54
14850,2020-07-16,Monterey,448732,112,0,1454,128,77,0,961
14851,2020-07-16,Napa,139652,26,0,826,44,8,0,437
14852,2020-07-16,Nevada,98710,4,0,285,5,6,0,217
14853,2020-07-16,Orange,3228519,803,18,8344,973,807,17,6586
14855,2020-07-16,Placer,400434,58,0,855,61,23,0,575
14856,2020-07-16,Plumas,18997,0,0,59,0,0,0,41
14857,2020-07-16,Riverside,2468145,778,24,6720,916,412,9,4676
14858,2020-07-16,Sacramento,1567975,383,8,4580,457,223,0,2917
14859,2020-07-16,San Benito,64022,9,0,189,17,1,0,181
14860,2020-07-16,San Bernardino,2217398,786,18,6912,1074,847,4,4297
14861,2020-07-16,San Diego,3370418,468,4,8018,490,409,17,5631
14862,2020-07-16,San Francisco,892280,114,2,6331,232,81,2,4272
14863,2020-07-16,San Joaquin,782545,440,10,3090,602,332,7,1945
14864,2020-07-16,San Luis Obispo,278862,42,4,1424,45,49,0,549
14865,2020-07-16,San Mateo,778001,121,1,3217,176,78,1,1834
14866,2020-07-16,Santa Barbara,456373,116,2,1615,151,139,0,1045
14867,2020-07-16,Santa Clara,1967585,304,2,8835,386,90,0,4625
14868,2020-07-16,Santa Cruz,273999,38,0,708,24,38,0,451
14869,2020-07-16,Shasta,177925,8,0,464,7,15,0,233
14870,2020-07-16,Sierra,3115,0,0,33,0,0,0,18
14871,2020-07-16,Siskiyou,43956,1,0,93,2,1,0,51
14872,2020-07-16,Solano,444255,97,1,1957,115,29,0,1112
14873,2020-07-16,Sonoma,496668,97,3,1870,116,34,0,1310
14874,2020-07-16,Stanislaus,562303,298,2,2132,421,300,0,1440
14875,2020-07-16,Sutter,105747,26,0,203,24,11,0,200
14876,2020-07-16,Tehama,65885,8,0,142,8,0,0,82
14877,2020-07-16,Trinity,13354,0,0,19,0,0,0,15
14878,2020-07-16,Tulare,484423,210,1,1455,284,147,7,1096
14879,2020-07-16,Tuolumne,52351,6,0,166,3,3,0,183
14881,2020-07-16,Ventura,852747,176,2,2706,219,144,0,3399
14882,2020-07-16,Yolo,223612,30,0,673,46,32,2,591
14883,2020-07-16,Yuba,79290,12,0,166,18,0,0,127
14884,2020-07-15,Alameda,1685886,327,4,6125,398,227,2,4209
14885,2020-07-15,Alpine,1117,0,0,1,0,0,0,4
14886,2020-07-15,Amador,38531,4,0,134,5,0,0,77
14887,2020-07-15,Butte,217769,45,1,513,37,38,0,438
14888,2020-07-15,Calaveras,44289,2,0,103,4,1,0,97
14890,2020-07-15,Colusa,22593,11,0,63,8,7,0,58
14891,2020-07-15,Contra Costa,1160099,236,3,4413,307,136,0,2964
14892,2020-07-15,Del Norte,27558,1,0,100,0,0,0,65
14893,2020-07-15,El Dorado,193098,15,0,407,25,15,0,312
14894,2020-07-15,Fresno,1032227,421,10,3449,530,183,3,2685
14895,2020-07-15,Glenn,29348,10,0,75,8,7,0,52
14896,2020-07-15,Humboldt,134098,3,0,247,5,6,0,157
14897,2020-07-15,Imperial,191649,121,2,1700,212,15,1,585
14898,2020-07-15,Inyo,18453,0,0,41,0,1,0,37
14899,2020-07-15,Kern,927251,752,13,5711,831,176,1,3459
14900,2020-07-15,Kings,156444,67,1,863,91,39,0,421
14901,2020-07-15,Lake,64871,6,0,163,11,2,0,140
14902,2020-07-15,Lassen,30065,17,0,306,23,56,0,163
14903,2020-07-15,Los Angeles,10257557,3172,43,56209,4178,2711,46,43363
14904,2020-07-15,Madera,160089,74,2,599,88,29,0,494
14905,2020-07-15,Marin,260800,114,9,1913,107,7,0,1282
14906,2020-07-15,Mariposa,17795,4,0,150,6,2,0,31
14907,2020-07-15,Mendocino,88439,7,0,212,8,9,0,300
14908,2020-07-15,Merced,287420,179,5,1014,215,72,0,708
14909,2020-07-15,Modoc,9475,0,0,5,0,0,0,15
14910,2020-07-15,Mono,13961,10,0,172,16,4,0,59
14911,2020-07-15,Monterey,448732,114,0,1611,176,56,0,1215
14912,2020-07-15,Napa,139652,56,0,525,55,16,1,491
14913,2020-07-15,Nevada,98710,17,0,311,24,5,0,295
14914,2020-07-15,Orange,3228519,873,16,9423,1015,803,22,8065
14916,2020-07-15,Placer,400434,58,0,785,72,23,0,681
14917,2020-07-15,Plumas,18997,1,0,82,2,2,0,44
14918,2020-07-15,Riverside,2468145,755,15,5695,721,642,21,5141
14919,2020-07-15,Sacramento,1567975,360,5,4513,430,239,4,3366
14920,2020-07-15,San Benito,64022,19,0,244,31,28,0,218
14921,2020-07-15,San Bernardino,2217398,850,22,6146,1085,1019,1,5128
14922,2020-07-15,San Diego,3370418,620,7,8140,569,561,12,4967
14923,2020-07-15,San Francisco,892280,150,0,5482,253,98,0,4697
14924,2020-07-15,San Joaquin,782545,435,10,3712,560,238,0,2417
14925,2020-07-15,San Luis Obispo,278862,39,0,1143,45,37,1,560
14926,2020-07-15,San Mateo,778001,115,1,3176,160,85,1,2067
14927,2020-07-15,Santa Barbara,456373,124,3,1807,142,92,0,1070
14928,2020-07-15,Santa Clara,1967585,329,4,10761,423,214,0,7860
14929,2020-07-15,Santa Cruz,273999,38,1,652,27,21,0,630
14930,2020-07-15,Shasta,177925,9,0,534,15,3,0,266
14931,2020-07-15,Sierra,3115,0,0,15,0,0,0,11
14932,2020-07-15,Siskiyou,43956,1,0,103,4,0,0,39
14933,2020-07-15,Solano,444255,101,1,1755,122,77,0,1208
14934,2020-07-15,Sonoma,496668,93,0,2015,103,54,0,1438
14935,2020-07-15,Stanislaus,562303,377,2,2628,466,146,3,1707
14936,2020-07-15,Sutter,105747,19,0,257,21,28,0,211
14937,2020-07-15,Tehama,65885,12,0,134,5,3,0,95
14938,2020-07-15,Trinity,13354,0,0,18,0,0,0,12
14939,2020-07-15,Tulare,484423,242,3,1619,273,121,0,1072
14940,2020-07-15,Tuolumne,52351,5,1,245,5,0,0,236
14942,2020-07-15,Ventura,852747,164,0,3043,198,137,0,2749
14943,2020-07-15,Yolo,223612,49,0,576,42,36,0,570
14944,2020-07-15,Yuba,79290,17,0,167,18,11,0,121
14945,2020-07-14,Alameda,1685886,314,2,6201,404,273,3,3953
14946,2020-07-14,Alpine,1117,0,0,1,0,0,0,0
14947,2020-07-14,Amador,38531,4,0,339,4,2,0,53
14948,2020-07-14,Butte,217769,36,1,570,41,28,0,323
14949,2020-07-14,Calaveras,44289,8,0,177,9,11,0,80
14951,2020-07-14,Colusa,22593,6,0,65,8,12,0,36
14952,2020-07-14,Contra Costa,1160099,273,1,3787,289,228,2,2524
14953,2020-07-14,Del Norte,27558,6,0,351,5,1,0,40
14954,2020-07-14,El Dorado,193098,31,0,547,29,26,0,273
14955,2020-07-14,Fresno,1032227,431,4,3675,532,275,3,2287
14956,2020-07-14,Glenn,29348,7,0,50,3,9,0,37
14957,2020-07-14,Humboldt,134098,3,0,186,1,1,0,228
14958,2020-07-14,Imperial,191649,90,0,1153,190,43,0,431
14959,2020-07-14,Inyo,18453,1,0,28,0,0,0,22
14960,2020-07-14,Kern,927251,684,5,4958,766,171,0,2536
14961,2020-07-14,Kings,156444,50,0,600,66,43,0,367
14962,2020-07-14,Lake,64871,5,0,210,6,2,0,92
14963,2020-07-14,Lassen,30065,6,0,303,16,26,0,121
14964,2020-07-14,Los Angeles,10257557,3562,56,54140,4452,4264,71,52752
14965,2020-07-14,Madera,160089,70,1,703,102,59,0,532
14966,2020-07-14,Marin,260800,103,4,1897,141,49,0,1155
14967,2020-07-14,Mariposa,17795,1,0,92,2,1,0,36
14968,2020-07-14,Mendocino,88439,4,1,331,8,23,0,224
14969,2020-07-14,Merced,287420,147,4,847,187,77,0,484
14970,2020-07-14,Modoc,9475,0,0,17,0,0,0,6
14971,2020-07-14,Mono,13961,4,0,85,5,1,0,36
14972,2020-07-14,Monterey,448732,123,2,1750,263,111,0,979
14973,2020-07-14,Napa,139652,36,1,879,26,23,0,403
14974,2020-07-14,Nevada,98710,15,0,307,25,8,0,268
14975,2020-07-14,Orange,3228519,860,12,8213,952,937,9,6436
14977,2020-07-14,Placer,400434,47,2,967,81,26,0,564
14978,2020-07-14,Plumas,18997,2,0,60,3,0,0,16
14979,2020-07-14,Riverside,2468145,923,18,7088,1063,714,2,4671
14980,2020-07-14,Sacramento,1567975,304,8,4923,380,231,2,2783
14981,2020-07-14,San Benito,64022,13,0,314,20,17,0,206
14982,2020-07-14,San Bernardino,2217398,869,14,6567,1075,879,3,3878
14983,2020-07-14,San Diego,3370418,568,10,9158,581,539,14,5982
14984,2020-07-14,San Francisco,892280,127,1,5890,240,125,0,3575
14985,2020-07-14,San Joaquin,782545,413,12,3707,575,216,4,1898
14986,2020-07-14,San Luis Obispo,278862,32,0,931,52,71,0,579
14987,2020-07-14,San Mateo,778001,131,1,2905,203,116,0,1575
14988,2020-07-14,Santa Barbara,456373,114,1,1880,147,200,0,1041
14989,2020-07-14,Santa Clara,1967585,328,2,9824,403,198,0,4372
14990,2020-07-14,Santa Cruz,273999,36,0,880,36,65,0,393
14991,2020-07-14,Shasta,177925,10,0,398,13,5,1,259
14992,2020-07-14,Sierra,3115,0,0,7,0,0,0,3
14993,2020-07-14,Siskiyou,43956,4,0,140,10,1,0,51
14994,2020-07-14,Solano,444255,115,1,2006,114,220,2,1027
14995,2020-07-14,Sonoma,496668,111,6,2191,130,48,0,1344
14996,2020-07-14,Stanislaus,562303,307,4,2415,385,307,0,1363
14997,2020-07-14,Sutter,105747,38,0,254,40,26,0,186
14998,2020-07-14,Tehama,65885,13,0,154,17,11,0,90
14999,2020-07-14,Trinity,13354,0,0,8,1,0,0,6
15000,2020-07-14,Tulare,484423,258,6,1908,339,269,9,1035
15001,2020-07-14,Tuolumne,52351,8,0,264,12,12,0,216
15003,2020-07-14,Ventura,852747,191,2,3442,225,150,0,2361
15004,2020-07-14,Yolo,223612,45,0,928,54,25,0,607
15005,2020-07-14,Yuba,79290,15,0,191,16,16,0,111
15006,2020-07-13,Alameda,1685886,270,3,6628,349,59,0,4166
15007,2020-07-13,Alpine,1117,0,0,0,0,0,0,0
15008,2020-07-13,Amador,38531,10,0,374,12,2,0,67
15009,2020-07-13,Butte,217769,49,3,482,19,13,0,339
15010,2020-07-13,Calaveras,44289,0,0,158,1,1,0,76
15012,2020-07-13,Colusa,22593,33,2,205,48,0,0,38
15013,2020-07-13,Contra Costa,1160099,272,2,4744,309,174,0,2953
15014,2020-07-13,Del Norte,27558,12,0,494,14,0,0,39
15015,2020-07-13,El Dorado,193098,22,0,395,19,8,0,267
15016,2020-07-13,Fresno,1032227,429,4,3489,449,259,0,2698
15017,2020-07-13,Glenn,29348,13,0,65,8,2,0,46
15018,2020-07-13,Humboldt,134098,2,0,279,12,0,0,198
15019,2020-07-13,Imperial,191649,119,4,1158,231,53,0,568
15020,2020-07-13,Inyo,18453,2,0,55,1,0,0,39
15021,2020-07-13,Kern,927251,745,5,4011,843,146,2,2658
15022,2020-07-13,Kings,156444,61,2,572,67,45,3,401
15023,2020-07-13,Lake,64871,9,0,165,8,4,0,106
15024,2020-07-13,Lassen,30065,8,0,161,11,0,0,115
15025,2020-07-13,Los Angeles,10257557,3708,54,52516,4611,2538,13,55810
15026,2020-07-13,Madera,160089,55,3,827,65,34,0,596
15027,2020-07-13,Marin,260800,78,1,1528,82,44,0,736
15028,2020-07-13,Mariposa,17795,1,0,36,0,0,0,38
15029,2020-07-13,Mendocino,88439,19,1,195,18,-1,0,185
15030,2020-07-13,Merced,287420,132,1,1002,182,99,0,594
15031,2020-07-13,Modoc,9475,0,0,40,0,0,0,8
15032,2020-07-13,Mono,13961,10,0,68,12,2,0,34
15033,2020-07-13,Monterey,448732,115,0,993,133,92,0,977
15034,2020-07-13,Napa,139652,32,0,851,31,15,0,396
15035,2020-07-13,Nevada,98710,10,0,317,5,6,0,281
15036,2020-07-13,Orange,3228519,868,8,8438,979,579,1,7488
15038,2020-07-13,Placer,400434,60,1,1080,74,38,0,611
15039,2020-07-13,Plumas,18997,1,0,30,0,0,0,25
15040,2020-07-13,Riverside,2468145,756,13,5551,825,732,3,6148
15041,2020-07-13,Sacramento,1567975,314,7,4583,395,232,0,3070
15042,2020-07-13,San Benito,64022,15,0,248,18,19,0,245
15043,2020-07-13,San Bernardino,2217398,910,22,6663,1060,568,1,5179
15044,2020-07-13,San Diego,3370418,627,4,8936,544,419,0,5791
15045,2020-07-13,San Francisco,892280,149,1,5522,247,-1,0,3609
15046,2020-07-13,San Joaquin,782545,361,4,3759,466,224,0,2129
15047,2020-07-13,San Luis Obispo,278862,47,0,1224,72,17,0,555
15048,2020-07-13,San Mateo,778001,110,0,3475,149,69,0,1785
15049,2020-07-13,Santa Barbara,456373,130,1,2060,179,88,0,1154
15050,2020-07-13,Santa Clara,1967585,244,1,7495,251,236,0,6916
15051,2020-07-13,Santa Cruz,273999,41,0,885,27,1,0,518
15052,2020-07-13,Shasta,177925,6,0,361,7,12,0,279
15053,2020-07-13,Sierra,3115,0,0,10,0,0,0,4
15054,2020-07-13,Siskiyou,43956,2,0,108,0,1,0,58
15055,2020-07-13,Solano,444255,125,0,2248,145,9,0,1114
15056,2020-07-13,Sonoma,496668,95,2,1891,71,75,1,1427
15057,2020-07-13,Stanislaus,562303,303,3,2471,419,147,0,1679
15058,2020-07-13,Sutter,105747,18,0,246,21,17,0,201
15059,2020-07-13,Tehama,65885,7,0,143,6,1,0,108
15060,2020-07-13,Trinity,13354,0,0,21,0,0,0,20
15061,2020-07-13,Tulare,484423,252,3,1885,276,66,1,1148
15062,2020-07-13,Tuolumne,52351,10,0,325,8,4,0,204
15064,2020-07-13,Ventura,852747,214,0,3808,298,76,0,2626
15065,2020-07-13,Yolo,223612,43,0,633,50,52,0,625
15066,2020-07-13,Yuba,79290,11,0,209,15,6,0,124
15067,2020-07-12,Alameda,1685886,101,2,1635,93,211,0,4536
15068,2020-07-12,Alpine,1117,0,0,0,0,0,0,0
15069,2020-07-12,Amador,38531,4,0,32,3,3,0,76
15070,2020-07-12,Butte,217769,16,0,107,8,16,0,357
15071,2020-07-12,Calaveras,44289,3,0,26,5,0,0,86
15073,2020-07-12,Colusa,22593,5,0,15,1,6,0,49
15074,2020-07-12,Contra Costa,1160099,118,2,1342,111,58,1,3047
15075,2020-07-12,Del Norte,27558,0,0,19,0,0,0,41
15076,2020-07-12,El Dorado,193098,11,0,95,3,7,0,277
15077,2020-07-12,Fresno,1032227,255,5,1322,225,321,0,2978
15078,2020-07-12,Glenn,29348,8,0,12,0,5,0,48
15079,2020-07-12,Humboldt,134098,1,0,41,0,0,0,229
15080,2020-07-12,Imperial,191649,39,0,140,26,115,0,714
15081,2020-07-12,Inyo,18453,0,0,4,0,0,0,48
15082,2020-07-12,Kern,927251,355,6,1402,374,153,2,2659
15083,2020-07-12,Kings,156444,27,0,125,21,26,1,465
15084,2020-07-12,Lake,64871,1,0,30,1,4,0,122
15085,2020-07-12,Lassen,30065,1,0,9,2,0,0,116
15086,2020-07-12,Los Angeles,10257557,1356,41,12461,1402,3351,14,54142
15087,2020-07-12,Madera,160089,41,2,176,30,37,0,658
15088,2020-07-12,Marin,260800,27,0,462,31,167,0,1064
15089,2020-07-12,Mariposa,17795,0,0,6,0,0,0,48
15090,2020-07-12,Mendocino,88439,4,1,43,6,0,0,314
15091,2020-07-12,Merced,287420,81,2,165,43,57,0,666
15092,2020-07-12,Modoc,9475,0,0,1,0,0,0,8
15093,2020-07-12,Mono,13961,3,0,3,0,0,0,117
15094,2020-07-12,Monterey,448732,89,1,696,61,145,0,945
15095,2020-07-12,Napa,139652,12,0,97,12,10,0,395
15096,2020-07-12,Nevada,98710,9,0,42,2,3,0,307
15097,2020-07-12,Orange,3228519,376,14,2989,450,969,0,8257
15099,2020-07-12,Placer,400434,41,0,365,36,29,0,687
15100,2020-07-12,Plumas,18997,0,0,7,0,2,0,27
15101,2020-07-12,Riverside,2468145,392,14,2128,366,410,4,7023
15102,2020-07-12,Sacramento,1567975,177,4,1651,186,148,1,3274
15103,2020-07-12,San Benito,64022,15,0,149,14,10,0,190
15104,2020-07-12,San Bernardino,2217398,435,13,1619,359,135,2,5865
15105,2020-07-12,San Diego,3370418,385,6,2728,222,558,0,7670
15106,2020-07-12,San Francisco,892280,96,2,2321,106,105,0,4568
15107,2020-07-12,San Joaquin,782545,187,9,1015,217,185,-1,2234
15108,2020-07-12,San Luis Obispo,278862,48,0,337,31,42,1,660
15109,2020-07-12,San Mateo,778001,49,1,1010,91,32,0,1872
15110,2020-07-12,Santa Barbara,456373,69,0,806,53,70,0,1243
15111,2020-07-12,Santa Clara,1967585,159,4,2427,145,293,0,6427
15112,2020-07-12,Santa Cruz,273999,31,0,276,20,2,0,585
15113,2020-07-12,Shasta,177925,7,0,40,2,5,0,286
15114,2020-07-12,Sierra,3115,0,0,0,0,0,0,4
15115,2020-07-12,Siskiyou,43956,0,0,16,0,0,0,70
15116,2020-07-12,Solano,444255,41,0,402,32,3,0,1093
15117,2020-07-12,Sonoma,496668,37,0,509,13,53,0,1381
15118,2020-07-12,Stanislaus,562303,142,3,795,150,266,2,1729
15119,2020-07-12,Sutter,105747,16,0,100,15,10,0,225
15120,2020-07-12,Tehama,65885,2,0,32,2,0,0,123
15121,2020-07-12,Trinity,13354,0,0,0,0,0,0,20
15122,2020-07-12,Tulare,484423,105,2,460,77,84,-3,1448
15123,2020-07-12,Tuolumne,52351,3,0,51,4,2,0,303
15125,2020-07-12,Ventura,852747,96,0,912,98,179,1,3708
15126,2020-07-12,Yolo,223612,30,0,495,28,56,0,647
15127,2020-07-12,Yuba,79290,10,0,86,13,13,0,157
15128,2020-07-11,Alameda,1685886,154,2,2908,166,294,1,4250
15129,2020-07-11,Alpine,1117,0,0,0,0,0,0,0
15130,2020-07-11,Amador,38531,4,0,49,1,0,0,63
15131,2020-07-11,Butte,217769,11,0,162,9,7,0,368
15132,2020-07-11,Calaveras,44289,0,0,68,2,1,0,77
15134,2020-07-11,Colusa,22593,6,0,9,3,7,0,61
15135,2020-07-11,Contra Costa,1160099,144,0,2077,151,168,1,2836
15136,2020-07-11,Del Norte,27558,0,0,15,0,2,0,29
15137,2020-07-11,El Dorado,193098,18,0,221,13,17,0,257
15138,2020-07-11,Fresno,1032227,339,5,2337,345,326,2,2725
15139,2020-07-11,Glenn,29348,5,0,9,0,4,0,54
15140,2020-07-11,Humboldt,134098,1,0,25,0,6,0,225
15141,2020-07-11,Imperial,191649,42,2,277,46,6,11,603
15142,2020-07-11,Inyo,18453,0,0,5,0,0,0,40
15143,2020-07-11,Kern,927251,431,2,1582,464,165,1,2117
15144,2020-07-11,Kings,156444,34,0,480,49,46,0,395
15145,2020-07-11,Lake,64871,7,0,55,6,6,0,104
15146,2020-07-11,Lassen,30065,1,0,323,2,2,0,182
15147,2020-07-11,Los Angeles,10257557,2610,48,32519,3183,2976,52,52392
15148,2020-07-11,Madera,160089,47,2,289,46,74,0,553
15149,2020-07-11,Marin,260800,61,0,840,71,90,0,942
15150,2020-07-11,Mariposa,17795,1,0,38,2,0,0,44
15151,2020-07-11,Mendocino,88439,7,0,331,9,0,0,251
15152,2020-07-11,Merced,287420,78,3,260,59,49,0,561
15153,2020-07-11,Modoc,9475,0,0,1,0,0,0,10
15154,2020-07-11,Mono,13961,1,0,7,2,0,0,58
15155,2020-07-11,Monterey,448732,79,0,734,54,91,0,822
15156,2020-07-11,Napa,139652,11,0,374,12,13,0,358
15157,2020-07-11,Nevada,98710,5,0,46,1,2,0,272
15158,2020-07-11,Orange,3228519,584,12,4141,672,738,6,7507
15160,2020-07-11,Placer,400434,43,0,545,40,27,0,630
15161,2020-07-11,Plumas,18997,2,0,7,1,0,0,10
15162,2020-07-11,Riverside,2468145,517,11,3589,526,513,5,6131
15163,2020-07-11,Sacramento,1567975,259,6,2406,282,186,3,2884
15164,2020-07-11,San Benito,64022,9,0,72,3,12,0,179
15165,2020-07-11,San Bernardino,2217398,519,13,2560,542,665,2,4810
15166,2020-07-11,San Diego,3370418,380,2,4322,373,509,2,7579
15167,2020-07-11,San Francisco,892280,91,1,2631,90,125,0,4680
15168,2020-07-11,San Joaquin,782545,234,5,1380,303,293,5,2021
15169,2020-07-11,San Luis Obispo,278862,39,0,315,30,39,0,554
15170,2020-07-11,San Mateo,778001,57,0,1304,98,112,1,1804
15171,2020-07-11,Santa Barbara,456373,97,1,1003,84,106,0,1159
15172,2020-07-11,Santa Clara,1967585,225,1,3895,219,140,0,7785
15173,2020-07-11,Santa Cruz,273999,27,0,458,17,31,0,499
15174,2020-07-11,Shasta,177925,4,0,49,2,10,0,279
15175,2020-07-11,Sierra,3115,0,0,1,0,0,0,3
15176,2020-07-11,Siskiyou,43956,0,0,10,2,5,0,58
15177,2020-07-11,Solano,444255,47,1,396,26,84,0,989
15178,2020-07-11,Sonoma,496668,47,0,753,48,84,0,1321
15179,2020-07-11,Stanislaus,562303,170,2,954,197,130,5,1480
15180,2020-07-11,Sutter,105747,7,0,96,8,14,0,212
15181,2020-07-11,Tehama,65885,1,0,25,0,4,0,114
15182,2020-07-11,Trinity,13354,0,0,0,0,0,0,21
15183,2020-07-11,Tulare,484423,136,2,940,145,103,-1,1265
15184,2020-07-11,Tuolumne,52351,3,0,97,2,1,0,310
15186,2020-07-11,Ventura,852747,109,2,1183,103,129,1,3995
15187,2020-07-11,Yolo,223612,25,0,298,26,39,0,484
15188,2020-07-11,Yuba,79290,14,0,98,16,11,0,138
15189,2020-07-10,Alameda,1685886,241,4,5954,371,118,1,3824
15190,2020-07-10,Alpine,1117,0,0,1,0,0,0,0
15191,2020-07-10,Amador,38531,3,0,145,1,1,0,60
15192,2020-07-10,Butte,217769,32,1,536,37,23,0,289
15193,2020-07-10,Calaveras,44289,1,0,138,4,2,0,58
15195,2020-07-10,Colusa,22593,8,0,99,11,6,0,55
15196,2020-07-10,Contra Costa,1160099,245,1,4532,288,94,0,2527
15197,2020-07-10,Del Norte,27558,0,0,94,0,0,0,28
15198,2020-07-10,El Dorado,193098,24,0,457,23,11,0,242
15199,2020-07-10,Fresno,1032227,472,5,4516,564,375,3,2131
15200,2020-07-10,Glenn,29348,10,0,63,13,7,0,48
15201,2020-07-10,Humboldt,134098,3,0,286,5,2,0,158
15202,2020-07-10,Imperial,191649,96,6,818,149,100,11,476
15203,2020-07-10,Inyo,18453,2,0,52,2,0,0,37
15204,2020-07-10,Kern,927251,635,7,3837,664,244,7,1779
15205,2020-07-10,Kings,156444,63,2,1191,91,21,0,302
