,county,date,deaths,cumulative_deaths,reported_deaths,cumulative_reported_deaths
16114,Fresno,2020-06-25,5,192,0,71
16115,Glenn,2020-06-25,0,1,0,0
16116,Humboldt,2020-06-25,0,4,0,3
16117,Imperial,2020-06-25,2,243,6,44
16118,Inyo,2020-06-25,0,1,0,1
16119,Kern,2020-06-25,3,145,2,69
16120,Kings,2020-06-25,0,40,1,17
16121,Lake,2020-06-25,0,0,0,0
16122,Lassen,2020-06-25,0,0,0,0
16123,Los Angeles,2020-06-25,45,4383,53,3239
16124,Madera,2020-06-25,1,14,0,4
16125,Marin,2020-06-25,4,34,0,17
16126,Mariposa,2020-06-25,0,2,0,1
16127,Mendocino,2020-06-25,0,1,0,0
16128,Merced,2020-06-25,1,21,2,10
16129,Modoc,2020-06-25,0,0,0,0
16130,Mono,2020-06-25,0,1,0,1
16131,Monterey,2020-06-25,0,19,0,12
16132,Napa,2020-06-25,0,5,0,3
16133,Nevada,2020-06-25,0,1,0,1
16134,Orange,2020-06-25,11,833,8,311
16136,Placer,2020-06-25,0,11,0,10
16137,Plumas,2020-06-25,0,0,0,0
16138,Riverside,2020-06-25,13,635,17,427
16139,Sacramento,2020-06-25,1,99,0,62
16140,San Benito,2020-06-25,0,3,0,2
16141,San Bernardino,2020-06-25,5,475,3,242
16142,San Diego,2020-06-25,10,498,5,352
16143,San Francisco,2020-06-25,0,59,0,48
16144,San Joaquin,2020-06-25,7,129,1,50
16145,San Luis Obispo,2020-06-25,0,8,0,1
16146,San Mateo,2020-06-25,0,129,0,82
16147,Santa Barbara,2020-06-25,4,70,3,25
16148,Santa Clara,2020-06-25,1,229,1,156
16149,Santa Cruz,2020-06-25,0,3,0,2
16150,Shasta,2020-06-25,0,14,0,5
