,county,date,all_hospital_beds,icu_available_beds
12459,Inyo,2020-11-06,29,4
12460,Yuba,2020-11-06,265,5
12461,Marin,2020-11-06,354,18
12462,San Luis Obispo,2020-11-06,460,24
12463,Lake,2020-11-06,77,2
12464,Riverside,2020-11-06,3392,62
12465,San Bernardino,2020-11-06,4024,107
12466,Sacramento,2020-11-06,2522,68
12467,Butte,2020-11-06,453,14
12468,Trinity,2020-11-06,25,0
12469,Napa,2020-11-06,351,25
12470,Tuolumne,2020-11-06,181,2
12471,Santa Clara,2020-11-06,3016,72
12472,Orange,2020-11-06,5909,192
12473,San Mateo,2020-11-06,717,32
12474,Imperial,2020-11-06,250,2
12475,Mono,2020-11-06,17,2
12476,Ventura,2020-11-06,1245,33
12477,San Benito,2020-11-06,25,2
12478,Sutter,2020-11-06,14,0
12479,Madera,2020-11-06,310,8
12480,Stanislaus,2020-11-06,1297,16
12481,Kings,2020-11-06,193,14
12482,Mariposa,2020-11-06,19,0
12483,San Joaquin,2020-11-06,1025,26
12484,Los Angeles,2020-11-06,20230,661
12485,Orange,2020-11-07,5952,200
12486,Fresno,2020-11-07,1673,17
12487,San Joaquin,2020-11-07,1028,27
12488,San Francisco,2020-11-07,1903,56
12489,Placer,2020-11-07,808,29
12490,Mono,2020-11-07,17,2
12491,Yuba,2020-11-07,265,6
12492,Mendocino,2020-11-07,177,4
12493,Sonoma,2020-11-07,542,5
12494,Tulare,2020-11-07,679,21
12495,El Dorado,2020-11-07,189,8
12496,Mariposa,2020-11-07,19,0
12497,Glenn,2020-11-07,47,0
12498,San Luis Obispo,2020-11-07,460,28
12499,Tehama,2020-11-07,59,1
12500,Amador,2020-11-07,51,3
12501,Kern,2020-11-07,1276,58
12502,Ventura,2020-11-07,1233,34
12503,Los Angeles,2020-11-07,20173,695
12504,Trinity,2020-11-07,25,0
12505,Modoc,2020-11-07,41,0
12506,Siskiyou,2020-11-07,56,6
12507,Humboldt,2020-11-07,267,6
12508,Yolo,2020-11-07,96,6
12509,Lake,2020-11-07,77,3
12510,Santa Barbara,2020-11-07,688,46
12511,Butte,2020-11-07,453,15
12512,Stanislaus,2020-11-07,1297,20
12513,Sutter,2020-11-07,14,0
12514,Imperial,2020-11-07,250,0
12515,Del Norte,2020-11-07,51,3
12516,San Benito,2020-11-07,25,2
12517,Inyo,2020-11-07,29,4
12518,San Mateo,2020-11-07,701,37
12519,Contra Costa,2020-11-07,1482,52
12520,Madera,2020-11-07,310,8
12521,Tuolumne,2020-11-07,181,2
12522,Merced,2020-11-07,271,11
12523,San Diego,2020-11-07,6955,252
12524,Santa Clara,2020-11-07,3020,69
12525,Colusa,2020-11-07,48,0
12526,Sacramento,2020-11-07,2579,71
12527,Shasta,2020-11-07,561,6
12528,Alameda,2020-11-07,2479,106
12529,Solano,2020-11-07,559,19
12530,Plumas,2020-11-07,35,0
12531,Santa Cruz,2020-11-07,389,6
12532,Nevada,2020-11-07,124,3
12533,Marin,2020-11-07,359,17
12534,Kings,2020-11-07,193,13
12535,Calaveras,2020-11-07,33,4
12536,Monterey,2020-11-07,717,22
12537,San Bernardino,2020-11-07,3983,119
12538,Riverside,2020-11-07,3387,65
12539,Napa,2020-11-07,200,13
12540,Lassen,2020-11-07,25,0
12541,Solano,2020-11-08,491,21
12542,Humboldt,2020-11-08,270,4
12543,Siskiyou,2020-11-08,56,7
12544,Mendocino,2020-11-08,177,6
12545,Sonoma,2020-11-08,547,5
12546,Kings,2020-11-08,193,15
12547,San Benito,2020-11-08,25,2
12548,Yuba,2020-11-08,265,8
12549,Napa,2020-11-08,200,11
12550,Lassen,2020-11-08,25,0
12551,Plumas,2020-11-08,35,0
12552,Shasta,2020-11-08,561,6
12553,Del Norte,2020-11-08,51,1
12554,Trinity,2020-11-08,25,0
12555,Mariposa,2020-11-08,19,0
12556,Glenn,2020-11-08,47,0
12557,Merced,2020-11-08,271,12
12558,San Francisco,2020-11-08,1855,65
12559,Monterey,2020-11-08,717,24
12560,Stanislaus,2020-11-08,1275,21
12561,Fresno,2020-11-08,1668,-4
12562,Lake,2020-11-08,77,1
12563,Amador,2020-11-08,51,4
12564,Butte,2020-11-08,453,11
12565,Inyo,2020-11-08,29,3
12566,Colusa,2020-11-08,48,0
12567,Orange,2020-11-08,5875,193
12568,Marin,2020-11-08,354,17
12569,Tehama,2020-11-08,59,1
12570,Santa Cruz,2020-11-08,389,6
12571,Alameda,2020-11-08,2439,120
12572,Madera,2020-11-08,310,8
12573,Placer,2020-11-08,806,23
12574,Imperial,2020-11-08,250,0
12575,Sutter,2020-11-08,14,0
12576,Calaveras,2020-11-08,33,4
12577,Tuolumne,2020-11-08,181,3
12578,Riverside,2020-11-08,3341,67
12579,Santa Barbara,2020-11-08,688,50
12580,San Luis Obispo,2020-11-08,460,26
12581,San Bernardino,2020-11-08,3994,94
12582,Modoc,2020-11-08,41,0
12583,Kern,2020-11-08,1269,50
12584,Mono,2020-11-08,17,2
12585,San Joaquin,2020-11-08,1023,25
12586,Sacramento,2020-11-08,2561,74
12587,Contra Costa,2020-11-08,1493,53
12588,Santa Clara,2020-11-08,2989,81
12589,Yolo,2020-11-08,96,4
12590,Los Angeles,2020-11-08,20059,769
12591,Ventura,2020-11-08,1225,40
12592,San Mateo,2020-11-08,695,38
12593,San Diego,2020-11-08,6948,265
12594,Tulare,2020-11-08,679,23
12595,El Dorado,2020-11-08,189,5
12596,Nevada,2020-11-08,124,7
12597,Modoc,2020-11-09,41,0
12598,Orange,2020-11-09,5797,200
12599,Merced,2020-11-09,271,5
12600,Santa Clara,2020-11-09,2979,80
12601,Mariposa,2020-11-09,19,0
12602,Amador,2020-11-09,51,4
12603,Butte,2020-11-09,453,13
12604,Yuba,2020-11-09,265,11
12605,Yolo,2020-11-09,96,2
12606,Riverside,2020-11-09,3392,95
12607,Kings,2020-11-09,193,16
12608,Sonoma,2020-11-09,544,4
12609,San Mateo,2020-11-09,699,39
12610,El Dorado,2020-11-09,189,5
12611,San Benito,2020-11-09,0,3
12612,San Joaquin,2020-11-09,1022,26
12613,Inyo,2020-11-09,29,4
12614,Contra Costa,2020-11-09,1485,44
12615,Imperial,2020-11-09,251,2
12616,Santa Cruz,2020-11-09,389,7
12617,Mono,2020-11-09,17,2
12618,Shasta,2020-11-09,561,3
12619,Madera,2020-11-09,329,7
12620,Kern,2020-11-09,1267,57
12621,Fresno,2020-11-09,1682,26
12622,Alameda,2020-11-09,2429,113
12623,Napa,2020-11-09,351,23
12624,Santa Barbara,2020-11-09,688,57
12625,San Diego,2020-11-09,6950,283
12626,Nevada,2020-11-09,116,1
12627,Del Norte,2020-11-09,51,0
12628,Glenn,2020-11-09,47,0
12629,Sacramento,2020-11-09,2567,80
12630,Marin,2020-11-09,355,11
12631,Colusa,2020-11-09,48,0
12632,San Bernardino,2020-11-09,4001,93
12633,Sutter,2020-11-09,14,0
12634,Monterey,2020-11-09,717,24
12635,Los Angeles,2020-11-09,20064,778
12636,Trinity,2020-11-09,25,0
12637,San Francisco,2020-11-09,1856,68
12638,Siskiyou,2020-11-09,56,8
12639,Tulare,2020-11-09,679,26
12640,Lassen,2020-11-09,25,0
12641,Ventura,2020-11-09,1217,38
12642,Placer,2020-11-09,806,28
12643,Tehama,2020-11-09,59,2
12644,Calaveras,2020-11-09,33,3
12645,Mendocino,2020-11-09,177,6
12646,Plumas,2020-11-09,35,0
12647,Stanislaus,2020-11-09,1269,19
12648,Solano,2020-11-09,550,18
12649,Humboldt,2020-11-09,258,6
12650,Tuolumne,2020-11-09,181,3
12651,Lake,2020-11-09,77,2
12652,San Luis Obispo,2020-11-09,460,25
12653,Lake,2020-11-10,78,1
12654,Ventura,2020-11-10,1238,40
12655,Trinity,2020-11-10,25,0
12656,Kings,2020-11-10,193,16
12657,Santa Barbara,2020-11-10,688,54
12658,Placer,2020-11-10,803,28
12659,Modoc,2020-11-10,41,0
12660,San Mateo,2020-11-10,725,33
12661,Sutter,2020-11-10,14,0
12662,Sacramento,2020-11-10,2574,69
12663,Madera,2020-11-10,329,7
12664,San Benito,2020-11-10,25,2
12665,Shasta,2020-11-10,561,3
12666,El Dorado,2020-11-10,189,4
12667,Fresno,2020-11-10,1707,13
12668,Nevada,2020-11-10,133,1
12669,Tuolumne,2020-11-10,181,2
12670,Colusa,2020-11-10,48,0
12671,Calaveras,2020-11-10,33,4
12672,Merced,2020-11-10,272,5
12673,Tehama,2020-11-10,59,3
12674,San Francisco,2020-11-10,1876,69
12675,Los Angeles,2020-11-10,20118,683
12676,Marin,2020-11-10,360,11
12677,Orange,2020-11-10,5964,193
12678,Siskiyou,2020-11-10,56,6
12679,Solano,2020-11-10,563,15
12680,Santa Clara,2020-11-10,3044,52
12681,Lassen,2020-11-10,25,0
12682,Riverside,2020-11-10,3450,102
12683,Mono,2020-11-10,17,2
12684,San Diego,2020-11-10,6945,258
12685,Contra Costa,2020-11-10,1504,46
12686,Mariposa,2020-11-10,19,0
12687,Monterey,2020-11-10,717,23
12688,Mendocino,2020-11-10,177,6
12689,Santa Cruz,2020-11-10,389,8
12690,Tulare,2020-11-10,679,24
12691,Plumas,2020-11-10,35,0
12692,Glenn,2020-11-10,47,0
12693,Yolo,2020-11-10,96,4
12694,Imperial,2020-11-10,266,2
12695,Kern,2020-11-10,1266,64
12696,Del Norte,2020-11-10,51,1
12697,San Bernardino,2020-11-10,4013,105
12698,Sonoma,2020-11-10,562,5
12699,Humboldt,2020-11-10,262,6
12700,Amador,2020-11-10,51,3
12701,Stanislaus,2020-11-10,1288,9
12702,Inyo,2020-11-10,29,4
12703,Yuba,2020-11-10,265,10
12704,San Luis Obispo,2020-11-10,460,28
12705,Alameda,2020-11-10,2471,107
12706,Butte,2020-11-10,453,5
12707,San Joaquin,2020-11-10,1030,24
12708,Napa,2020-11-10,351,14
12709,Mendocino,2020-11-11,177,4
12710,Marin,2020-11-11,369,10
12711,Los Angeles,2020-11-11,20217,648
12712,Sutter,2020-11-11,14,0
12713,Merced,2020-11-11,272,7
12714,Alameda,2020-11-11,2453,96
12715,Amador,2020-11-11,51,3
12716,Ventura,2020-11-11,1236,43
12717,San Benito,2020-11-11,25,3
12718,Sacramento,2020-11-11,2470,104
12719,Kings,2020-11-11,193,15
12720,Tuolumne,2020-11-11,181,2
12721,Stanislaus,2020-11-11,1295,15
12722,Modoc,2020-11-11,41,0
12723,San Diego,2020-11-11,6946,252
12724,Santa Clara,2020-11-11,3069,54
12725,San Luis Obispo,2020-11-11,460,28
12726,Colusa,2020-11-11,48,0
12727,Calaveras,2020-11-11,33,4
12728,Yuba,2020-11-11,265,6
12729,Fresno,2020-11-11,1700,11
12730,Napa,2020-11-11,351,26
12731,Lake,2020-11-11,78,1
12732,Kern,2020-11-11,1276,51
12733,Riverside,2020-11-11,3439,65
12734,Tulare,2020-11-11,679,18
12735,Lassen,2020-11-11,25,0
12736,San Francisco,2020-11-11,1904,59
12737,Solano,2020-11-11,563,15
12738,Mono,2020-11-11,17,2
12739,San Mateo,2020-11-11,738,37
12740,Placer,2020-11-11,797,21
12741,Siskiyou,2020-11-11,56,6
12742,Inyo,2020-11-11,29,4
12743,Plumas,2020-11-11,35,0
12744,Shasta,2020-11-11,561,2
12745,Santa Cruz,2020-11-11,389,7
12746,Yolo,2020-11-11,96,3
12747,Santa Barbara,2020-11-11,688,57
12748,Mariposa,2020-11-11,19,0
12749,Glenn,2020-11-11,47,0
12750,Orange,2020-11-11,5921,192
12751,Humboldt,2020-11-11,276,2
12752,Del Norte,2020-11-11,51,2
12753,El Dorado,2020-11-11,189,8
12754,Sonoma,2020-11-11,585,6
12755,San Bernardino,2020-11-11,4067,107
12756,Monterey,2020-11-11,717,20
12757,San Joaquin,2020-11-11,1034,25
12758,Nevada,2020-11-11,142,3
12759,Imperial,2020-11-11,266,2
12760,Contra Costa,2020-11-11,1564,40
12761,Madera,2020-11-11,329,16
12762,Butte,2020-11-11,453,8
12763,Trinity,2020-11-11,25,0
12764,Tehama,2020-11-11,59,2
12765,San Joaquin,2020-11-12,1039,30
12766,Los Angeles,2020-11-12,20215,661
12767,Santa Clara,2020-11-12,3045,72
12768,San Diego,2020-11-12,6943,244
12769,Lassen,2020-11-12,25,0
12770,Plumas,2020-11-12,35,0
12771,Ventura,2020-11-12,1235,41
12772,Solano,2020-11-12,566,10
12773,Sonoma,2020-11-12,581,4
12774,Orange,2020-11-12,5916,193
12775,Kern,2020-11-12,1287,54
12776,San Luis Obispo,2020-11-12,460,27
12777,Siskiyou,2020-11-12,25,0
12778,Butte,2020-11-12,453,7
12779,Marin,2020-11-12,365,7
12780,Imperial,2020-11-12,266,0
12781,Glenn,2020-11-12,47,0
12782,Santa Cruz,2020-11-12,389,7
12783,El Dorado,2020-11-12,189,7
12784,Mariposa,2020-11-12,19,0
12785,Sutter,2020-11-12,14,0
12786,San Benito,2020-11-12,26,1
12787,Madera,2020-11-12,329,16
12788,Sacramento,2020-11-12,2561,64
12789,Shasta,2020-11-12,561,3
12790,Mono,2020-11-12,17,2
12791,Lake,2020-11-12,77,1
12792,Kings,2020-11-12,193,13
12793,Amador,2020-11-12,51,5
12794,Fresno,2020-11-12,1672,15
12795,Santa Barbara,2020-11-12,688,58
12796,San Mateo,2020-11-12,737,38
12797,Humboldt,2020-11-12,279,2
12798,Yuba,2020-11-12,265,5
12799,Inyo,2020-11-12,29,3
12800,Calaveras,2020-11-12,33,4
12801,Riverside,2020-11-12,3476,64
12802,Monterey,2020-11-12,717,18
12803,Alameda,2020-11-12,2434,102
12804,Modoc,2020-11-12,41,0
12805,Yolo,2020-11-12,97,7
12806,Napa,2020-11-12,351,27
12807,Del Norte,2020-11-12,51,2
12808,Colusa,2020-11-12,48,0
12809,Trinity,2020-11-12,25,0
12810,Nevada,2020-11-12,126,2
12811,Tulare,2020-11-12,679,18
12812,Placer,2020-11-12,797,24
12813,Stanislaus,2020-11-12,1297,21
12814,Contra Costa,2020-11-12,1551,32
12815,Tehama,2020-11-12,59,3
12816,Mendocino,2020-11-12,177,6
12817,Tuolumne,2020-11-12,181,4
12818,San Bernardino,2020-11-12,4102,93
12819,San Francisco,2020-11-12,1851,62
12820,Merced,2020-11-12,271,7
12821,Calaveras,2020-11-13,33,4
12822,Mono,2020-11-13,17,2
12823,Glenn,2020-11-13,47,0
12824,Lassen,2020-11-13,25,0
12825,Merced,2020-11-13,271,7
12826,Placer,2020-11-13,801,22
12827,Napa,2020-11-13,351,28
12828,Tulare,2020-11-13,679,21
12829,El Dorado,2020-11-13,189,6
12830,Del Norte,2020-11-13,52,0
12831,San Francisco,2020-11-13,1908,65
12832,Ventura,2020-11-13,1248,28
12833,Monterey,2020-11-13,717,23
12834,Marin,2020-11-13,363,12
12835,Mariposa,2020-11-13,19,0
12836,Trinity,2020-11-13,25,0
12837,Butte,2020-11-13,453,10
12838,Santa Barbara,2020-11-13,688,53
12839,Amador,2020-11-13,51,6
12840,San Bernardino,2020-11-13,4089,95
12841,Yuba,2020-11-13,265,4
12842,Inyo,2020-11-13,29,3
12843,Humboldt,2020-11-13,281,3
12844,Kings,2020-11-13,193,13
12845,Tuolumne,2020-11-13,84,2
12846,Nevada,2020-11-13,126,2
12847,Fresno,2020-11-13,1657,22
12848,San Benito,2020-11-13,25,0
12849,Contra Costa,2020-11-13,1543,37
12850,Sacramento,2020-11-13,2546,64
12851,San Joaquin,2020-11-13,1035,32
12852,Orange,2020-11-13,5924,188
12853,Kern,2020-11-13,1287,53
12854,Los Angeles,2020-11-13,20222,658
12855,San Mateo,2020-11-13,734,34
12856,Riverside,2020-11-13,3461,56
12857,San Diego,2020-11-13,6941,255
12858,Plumas,2020-11-13,35,0
12859,Solano,2020-11-13,577,10
12860,Sonoma,2020-11-13,576,4
12861,Colusa,2020-11-13,48,0
12862,Sutter,2020-11-13,14,0
12863,Shasta,2020-11-13,561,3
12864,Mendocino,2020-11-13,177,7
12865,Imperial,2020-11-13,266,3
12866,Modoc,2020-11-13,41,0
12867,Stanislaus,2020-11-13,1291,21
12868,Tehama,2020-11-13,59,3
12869,Santa Clara,2020-11-13,3063,66
12870,Alameda,2020-11-13,2458,98
12871,San Luis Obispo,2020-11-13,460,27
12872,Lake,2020-11-13,77,1
12873,Santa Cruz,2020-11-13,389,4
12874,Yolo,2020-11-13,96,6
12875,Madera,2020-11-13,329,18
12876,Siskiyou,2020-11-13,25,0
12877,Lake,2020-11-14,77,1
12878,Lassen,2020-11-14,25,0
12879,San Joaquin,2020-11-14,1030,29
12880,Mariposa,2020-11-14,19,0
12881,El Dorado,2020-11-14,189,6
12882,San Mateo,2020-11-14,734,38
12883,Santa Cruz,2020-11-14,389,3
12884,Yolo,2020-11-14,96,4
12885,Santa Barbara,2020-11-14,688,60
12886,Stanislaus,2020-11-14,1284,24
12887,Modoc,2020-11-14,41,0
12888,Shasta,2020-11-14,561,8
12889,Monterey,2020-11-14,717,22
12890,Sacramento,2020-11-14,2566,67
12891,Humboldt,2020-11-14,281,4
12892,Fresno,2020-11-14,1673,17
12893,Kings,2020-11-14,193,12
12894,Nevada,2020-11-14,126,4
12895,Imperial,2020-11-14,266,3
12896,Solano,2020-11-14,554,7
12897,Placer,2020-11-14,794,24
12898,Tuolumne,2020-11-14,84,2
12899,Butte,2020-11-14,453,13
12900,Colusa,2020-11-14,48,0
12901,Del Norte,2020-11-14,52,1
12902,Madera,2020-11-14,329,19
12903,Kern,2020-11-14,1269,47
12904,Napa,2020-11-14,351,26
12905,San Bernardino,2020-11-14,4084,92
12906,Mono,2020-11-14,17,2
12907,Alameda,2020-11-14,2483,100
12908,Los Angeles,2020-11-14,20221,690
12909,Plumas,2020-11-14,35,0
12910,Merced,2020-11-14,271,11
12911,Mendocino,2020-11-14,177,5
12912,San Luis Obispo,2020-11-14,460,25
12913,Sonoma,2020-11-14,534,3
12914,Tulare,2020-11-14,675,21
12915,Amador,2020-11-14,51,6
12916,Inyo,2020-11-14,29,3
12917,Ventura,2020-11-14,1241,35
12918,Siskiyou,2020-11-14,56,8
12919,Orange,2020-11-14,5900,173
12920,Riverside,2020-11-14,3370,57
12921,Contra Costa,2020-11-14,1526,38
12922,San Benito,2020-11-14,25,2
12923,Santa Clara,2020-11-14,3032,72
12924,Marin,2020-11-14,358,17
12925,Trinity,2020-11-14,25,0
12926,Yuba,2020-11-14,265,6
12927,Sutter,2020-11-14,14,0
12928,Glenn,2020-11-14,47,0
12929,San Diego,2020-11-14,6931,262
12930,San Francisco,2020-11-14,1890,68
12931,Tehama,2020-11-14,59,1
12932,Calaveras,2020-11-14,33,4
12933,Napa,2020-11-15,351,25
12934,Humboldt,2020-11-15,275,4
12935,Placer,2020-11-15,794,20
12936,San Joaquin,2020-11-15,1005,28
12937,Tehama,2020-11-15,59,4
12938,Nevada,2020-11-15,118,3
12939,Sutter,2020-11-15,14,0
12940,San Luis Obispo,2020-11-15,460,34
12941,Plumas,2020-11-15,35,0
12942,San Diego,2020-11-15,6918,273
12943,Tulare,2020-11-15,675,26
12944,Del Norte,2020-11-15,51,0
12945,Lake,2020-11-15,77,2
12946,Tuolumne,2020-11-15,84,2
12947,Ventura,2020-11-15,1238,37
12948,Sonoma,2020-11-15,551,4
12949,Santa Cruz,2020-11-15,389,2
12950,Stanislaus,2020-11-15,1284,26
12951,San Benito,2020-11-15,25,1
12952,San Mateo,2020-11-15,735,39
12953,Siskiyou,2020-11-15,56,7
12954,Solano,2020-11-15,554,6
12955,Yolo,2020-11-15,96,4
12956,Orange,2020-11-15,5853,192
12957,San Bernardino,2020-11-15,4083,109
12958,El Dorado,2020-11-15,189,6
12959,Glenn,2020-11-15,47,0
12960,Inyo,2020-11-15,29,3
12961,Santa Clara,2020-11-15,3016,70
12962,Colusa,2020-11-15,48,0
12963,Alameda,2020-11-15,2483,107
12964,Shasta,2020-11-15,561,8
12965,Trinity,2020-11-15,25,0
12966,Marin,2020-11-15,358,17
12967,Los Angeles,2020-11-15,20107,654
12968,San Francisco,2020-11-15,1841,70
12969,Calaveras,2020-11-15,33,5
12970,Monterey,2020-11-15,717,22
12971,Sacramento,2020-11-15,2561,82
12972,Modoc,2020-11-15,41,0
12973,Madera,2020-11-15,329,15
12974,Mariposa,2020-11-15,19,0
12975,Riverside,2020-11-15,3372,46
12976,Contra Costa,2020-11-15,1526,40
12977,Yuba,2020-11-15,265,9
12978,Butte,2020-11-15,453,13
12979,Lassen,2020-11-15,25,0
12980,Fresno,2020-11-15,1662,10
12981,Kings,2020-11-15,193,13
12982,Imperial,2020-11-15,266,0
12983,Mendocino,2020-11-15,177,4
12984,Kern,2020-11-15,1266,51
12985,Mono,2020-11-15,17,1
12986,Merced,2020-11-15,271,11
12987,Amador,2020-11-15,51,5
12988,Santa Barbara,2020-11-15,688,55
12989,Butte,2020-11-16,453,16
12990,Yolo,2020-11-16,96,2
12991,Lake,2020-11-16,77,2
12992,Stanislaus,2020-11-16,1272,17
12993,Mono,2020-11-16,17,2
12994,Yuba,2020-11-16,265,7
12995,Santa Barbara,2020-11-16,688,62
12996,San Joaquin,2020-11-16,1005,30
12997,Orange,2020-11-16,5829,204
12998,Calaveras,2020-11-16,33,5
12999,El Dorado,2020-11-16,189,5
13000,San Luis Obispo,2020-11-16,460,32
13001,Fresno,2020-11-16,1660,21
13002,Lassen,2020-11-16,25,0
13003,Monterey,2020-11-16,717,25
13004,San Benito,2020-11-16,25,0
13005,Trinity,2020-11-16,25,0
13006,Madera,2020-11-16,329,14
13007,Siskiyou,2020-11-16,56,9
13008,Riverside,2020-11-16,3452,51
13009,Santa Clara,2020-11-16,2997,76
13010,Solano,2020-11-16,558,7
13011,Alameda,2020-11-16,2438,110
13012,Mendocino,2020-11-16,177,3
13013,San Diego,2020-11-16,6920,287
13014,San Bernardino,2020-11-16,4078,111
13015,Humboldt,2020-11-16,274,3
13016,Merced,2020-11-16,271,9
13017,Placer,2020-11-16,793,22
13018,Tuolumne,2020-11-16,84,3
13019,Ventura,2020-11-16,1227,33
13020,Del Norte,2020-11-16,51,3
13021,Amador,2020-11-16,51,6
13022,San Mateo,2020-11-16,708,40
13023,Los Angeles,2020-11-16,20078,700
13024,Inyo,2020-11-16,29,3
13025,Contra Costa,2020-11-16,1506,36
13026,Kern,2020-11-16,1276,46
13027,Tulare,2020-11-16,683,29
13028,Glenn,2020-11-16,47,0
13029,San Francisco,2020-11-16,1835,86
13030,Kings,2020-11-16,193,12
13031,Modoc,2020-11-16,41,0
13032,Marin,2020-11-16,360,14
13033,Shasta,2020-11-16,561,4
13034,Nevada,2020-11-16,133,0
13035,Colusa,2020-11-16,48,0
13036,Napa,2020-11-16,351,25
13037,Plumas,2020-11-16,35,0
13038,Santa Cruz,2020-11-16,389,4
13039,Mariposa,2020-11-16,19,0
13040,Sutter,2020-11-16,14,0
13041,Tehama,2020-11-16,59,2
13042,Imperial,2020-11-16,265,1
13043,Sonoma,2020-11-16,548,4
13044,Sacramento,2020-11-16,2518,83
13045,Yuba,2020-11-17,265,5
13046,Sacramento,2020-11-17,2585,61
13047,Orange,2020-11-17,5937,171
13048,Lassen,2020-11-17,25,0
13049,Tehama,2020-11-17,59,2
13050,Nevada,2020-11-17,129,2
13051,Calaveras,2020-11-17,33,5
13052,San Bernardino,2020-11-17,4095,96
13053,Solano,2020-11-17,579,5
13054,Ventura,2020-11-17,1234,29
13055,Marin,2020-11-17,361,16
13056,Humboldt,2020-11-17,272,1
13057,Merced,2020-11-17,271,6
13058,Fresno,2020-11-17,1676,15
13059,Placer,2020-11-17,795,22
13060,Butte,2020-11-17,453,12
13061,Modoc,2020-11-17,41,0
13062,San Benito,2020-11-17,25,0
13063,Amador,2020-11-17,51,5
13064,Shasta,2020-11-17,561,7
13065,El Dorado,2020-11-17,189,5
13066,Lake,2020-11-17,77,3
13067,San Joaquin,2020-11-17,1006,26
13068,Riverside,2020-11-17,3469,46
13069,Stanislaus,2020-11-17,1288,19
13070,Siskiyou,2020-11-17,56,9
13071,Santa Barbara,2020-11-17,688,60
13072,Colusa,2020-11-17,48,0
13073,Del Norte,2020-11-17,52,2
13074,Alameda,2020-11-17,2474,99
13075,Sutter,2020-11-17,14,0
13076,Imperial,2020-11-17,265,1
13077,Sonoma,2020-11-17,572,5
13078,San Francisco,2020-11-17,1898,63
13079,Trinity,2020-11-17,25,0
13080,Tulare,2020-11-17,679,23
13081,Kern,2020-11-17,1305,45
13082,Santa Clara,2020-11-17,3044,65
13083,San Diego,2020-11-17,6939,254
13084,Los Angeles,2020-11-17,20249,607
13085,Tuolumne,2020-11-17,84,1
13086,San Mateo,2020-11-17,711,33
13087,Mono,2020-11-17,17,2
13088,Monterey,2020-11-17,717,17
13089,Yolo,2020-11-17,96,2
13090,Madera,2020-11-17,329,13
13091,Mendocino,2020-11-17,177,2
13092,San Luis Obispo,2020-11-17,460,27
13093,Inyo,2020-11-17,29,4
13094,Mariposa,2020-11-17,19,0
13095,Napa,2020-11-17,351,24
13096,Kings,2020-11-17,193,11
13097,Glenn,2020-11-17,47,0
13098,Contra Costa,2020-11-17,1536,42
13099,Santa Cruz,2020-11-17,389,3
13100,Plumas,2020-11-17,35,0
13101,San Diego,2020-11-18,6942,247
13102,Santa Clara,2020-11-18,3059,53
13103,Del Norte,2020-11-18,51,4
13104,Tehama,2020-11-18,59,0
13105,Glenn,2020-11-18,47,0
13106,Riverside,2020-11-18,3484,40
13107,Alameda,2020-11-18,2501,94
13108,Monterey,2020-11-18,717,17
13109,San Bernardino,2020-11-18,4093,89
13110,Santa Cruz,2020-11-18,389,1
13111,San Luis Obispo,2020-11-18,460,22
13112,Trinity,2020-11-18,25,0
13113,Napa,2020-11-18,351,26
13114,Nevada,2020-11-18,134,2
13115,Imperial,2020-11-18,265,2
13116,San Joaquin,2020-11-18,1033,33
13117,Sonoma,2020-11-18,603,6
13118,Lassen,2020-11-18,25,0
13119,Plumas,2020-11-18,35,0
13120,Ventura,2020-11-18,1257,30
13121,Colusa,2020-11-18,48,0
13122,El Dorado,2020-11-18,189,7
13123,Placer,2020-11-18,804,25
13124,Stanislaus,2020-11-18,1295,22
13125,Modoc,2020-11-18,41,0
13126,Tulare,2020-11-18,679,23
13127,Marin,2020-11-18,368,14
13128,Tuolumne,2020-11-18,84,1
13129,San Mateo,2020-11-18,712,29
13130,Sacramento,2020-11-18,2595,65
13131,Mariposa,2020-11-18,19,0
13132,Los Angeles,2020-11-18,20283,585
13133,Calaveras,2020-11-18,33,4
13134,Merced,2020-11-18,271,11
13135,Mono,2020-11-18,17,2
13136,Madera,2020-11-18,329,17
13137,San Benito,2020-11-18,25,1
13138,Contra Costa,2020-11-18,1535,31
13139,Fresno,2020-11-18,1699,19
13140,Sutter,2020-11-18,14,0
13141,San Francisco,2020-11-18,1933,52
13142,Lake,2020-11-18,77,1
13143,Butte,2020-11-18,453,12
13144,Humboldt,2020-11-18,271,2
13145,Yolo,2020-11-18,96,2
13146,Solano,2020-11-18,588,15
13147,Orange,2020-11-18,5953,182
13148,Mendocino,2020-11-18,177,6
13149,Santa Barbara,2020-11-18,688,59
13150,Kern,2020-11-18,1315,41
13151,Yuba,2020-11-18,265,6
13152,Shasta,2020-11-18,561,2
13153,Kings,2020-11-18,193,11
