,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
242,Sub-County Place,Chualar CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,700,600,100,0.085
243,Sub-County Place,Chula Vista city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,120300,109400,10900,0.091
244,Sub-County Place,Citrus CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4900,4300,600,0.113
245,Sub-County Place,Citrus Heights city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,43200,39800,3400,0.078
246,Sub-County Place,Claremont city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,16300,14600,1800,0.108
247,Sub-County Place,Clayton city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5500,5200,200,0.045
248,Sub-County Place,Clearlake city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,6150,5000,1140,0.186
249,Sub-County Place,Clearlake Oaks CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,860,780,80,0.09
250,Sub-County Place,Clio CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,30,30,0,0
251,Sub-County Place,Cloverdale city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3700,3600,100,0.037
252,Sub-County Place,Clovis city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,54600,51300,3200,0.059
253,Sub-County Place,Clyde CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,400,400,0,0.101
254,Sub-County Place,Coachella city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,20000,17100,2900,0.146
255,Sub-County Place,Coalinga city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,6100,5500,500,0.089
256,Sub-County Place,Cobb CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,550,520,30,0.061
257,Sub-County Place,Colfax city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1100,900,100,0.105
258,Sub-County Place,Colton city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,24800,22500,2300,0.091
259,Sub-County Place,Columbia CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,750,650,100,0.131
260,Sub-County Place,Colusa city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2860,2560,310,0.108
261,Sub-County Place,Commerce city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5600,4900,700,0.127
262,Sub-County Place,Compton city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,39300,32300,7000,0.178
263,Sub-County Place,Concord city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,62400,57900,4500,0.072
264,Sub-County Place,Concow CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,200,100,0,0.271
265,Sub-County Place,Copperopolis CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2370,2150,220,0.094
266,Sub-County Place,Corcoran city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4300,3600,800,0.175
267,Sub-County Place,Corning city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3310,2990,310,0.095
268,Sub-County Place,Corona city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,84000,78200,5800,0.069
269,Sub-County Place,Coronado city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,8000,7500,500,0.061
270,Sub-County Place,Corralitos CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1000,800,200,0.185
271,Sub-County Place,Corte Madera town,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5100,4700,400,0.079
272,Sub-County Place,Costa Mesa city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,61600,57300,4400,0.071
273,Sub-County Place,Cotati city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3700,3400,300,0.072
274,Sub-County Place,Coto de Caza CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,7200,6800,400,0.058
275,Sub-County Place,Cottonwood CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1200,1200,0,0
276,Sub-County Place,Country Club CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4800,3900,900,0.189
277,Sub-County Place,Covelo CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,350,320,30,0.075
278,Sub-County Place,Covina city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,23200,20100,3200,0.137
279,Sub-County Place,Crescent City city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1480,1360,120,0.081
280,Sub-County Place,Crescent Mills CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,40,40,0,0
281,Sub-County Place,Crestline CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4000,3800,200,0.042
282,Sub-County Place,C Road CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,50,50,0,0
283,Sub-County Place,Crockett CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1700,1600,100,0.075
284,Sub-County Place,Cromberg CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,90,10,0.082
285,Sub-County Place,Cudahy city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,9800,8400,1300,0.136
286,Sub-County Place,Culver City city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,21800,19500,2300,0.105
287,Sub-County Place,Cupertino city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,27800,26500,1200,0.044
288,Sub-County Place,Cutler CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2300,1800,400,0.181
289,Sub-County Place,Cypress city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,23700,21800,1800,0.077
290,Sub-County Place,Daly City city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,60500,56300,4200,0.069
291,Sub-County Place,Dana Point city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,17500,16300,1200,0.068
292,Sub-County Place,Danville town,2021-01-01T00:00:00.000,2021,January,N,Preliminary,19300,18300,1000,0.054
293,Sub-County Place,Darwin CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,0,0,0,0
294,Sub-County Place,Davis city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,34300,32800,1400,0.041
295,Sub-County Place,Day Valley CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1400,1300,100,0.087
296,Sub-County Place,Deer Park CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,400,400,100,0.148
297,Sub-County Place,Del Aire CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4900,4500,400,0.076
298,Sub-County Place,Delano city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,21000,16200,4800,0.23
299,Sub-County Place,Delhi CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5300,4700,500,0.102
300,Sub-County Place,Delleker CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,120,120,0,0
301,Sub-County Place,Del Mar city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2000,1900,100,0.044
302,Sub-County Place,Del Monte Forest CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1600,1400,200,0.117
303,Sub-County Place,Del Rey CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,500,500,100,0.124
304,Sub-County Place,Del Rey Oaks city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,900,800,100,0.115
305,Sub-County Place,Denair CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2300,2100,200,0.088
306,Sub-County Place,Derby Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,100,0,0.108
307,Sub-County Place,Desert Hot Springs city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,12100,10400,1700,0.138
308,Sub-County Place,Desert View Highlands CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1300,1100,200,0.129
309,Sub-County Place,Diablo CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,100,0,0
310,Sub-County Place,Diamond Bar city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,28400,25700,2700,0.094
311,Sub-County Place,Diamond Springs CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5100,4800,300,0.061
312,Sub-County Place,Dinuba city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,10300,8900,1400,0.137
313,Sub-County Place,Discovery Bay CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,7600,7100,500,0.062
314,Sub-County Place,Dixon city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,9600,8800,800,0.083
315,Sub-County Place,Dixon Lane Meadow Creek CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1160,1060,100,0.086
316,Sub-County Place,Dollar Point CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,500,500,0,0
317,Sub-County Place,Dorrington CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,90,80,10,0.067
318,Sub-County Place,Dos Palos city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2300,2100,300,0.113
319,Sub-County Place,Downey city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,55200,48200,7100,0.128
320,Sub-County Place,Duarte city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,10900,9400,1600,0.143
321,Sub-County Place,Dublin city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,31100,29300,1800,0.056
322,Sub-County Place,Ducor CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,200,200,0,0.095
323,Sub-County Place,Dunsmuir city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,690,630,60,0.086
324,Sub-County Place,Durham CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2500,2400,100,0.05
325,Sub-County Place,Dustin Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,200,200,0,0.034
326,Sub-County Place,Earlimart CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3800,3200,600,0.162
327,Sub-County Place,East Foothills CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3400,3300,100,0.029
328,Sub-County Place,East Hemet CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,8600,7600,1100,0.123
329,Sub-County Place,East Los Angeles CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,56700,46300,10400,0.183
330,Sub-County Place,East Oakdale CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1300,1200,0,0.03
331,Sub-County Place,Easton CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1000,900,100,0.07
332,Sub-County Place,East Orosi CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,300,200,100,0.238
333,Sub-County Place,East Palo Alto city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,14200,12900,1200,0.088
334,Sub-County Place,East Pasadena CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2800,2600,100,0.051
335,Sub-County Place,East Porterville CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2300,1700,600,0.259
336,Sub-County Place,East Quincy CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,850,850,0,0
337,Sub-County Place,East Richmond Heights CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1700,1700,0,0.026
338,Sub-County Place,East San Gabriel CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,7000,6500,400,0.064
339,Sub-County Place,East Shore CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,80,30,50,0.613
340,Sub-County Place,East Sonora CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,820,820,0,0
341,Sub-County Place,Eastvale City city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,32000,29800,2200,0.069
342,Sub-County Place,Edwards AFB CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,400,300,0,0.096
343,Sub-County Place,El Cajon city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,43600,39200,4400,0.1
344,Sub-County Place,El Centro city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,17500,14900,2600,0.149
345,Sub-County Place,El Cerrito CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2400,2300,100,0.059
346,Sub-County Place,El Cerrito city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,13000,12200,800,0.059
347,Sub-County Place,El Dorado Hills CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,22600,21400,1200,0.055
348,Sub-County Place,El Granada CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3600,3300,300,0.092
349,Sub-County Place,Elk Grove CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,82300,76900,5400,0.065
350,Sub-County Place,Elkhorn CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,700,600,100,0.19
351,Sub-County Place,Elmira CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,100,0,0.106
352,Sub-County Place,El Monte city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,50200,43800,6400,0.128
353,Sub-County Place,El Paso de Robles (Paso Robles) city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,15400,14200,1200,0.075
354,Sub-County Place,El Rio CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2800,2300,400,0.162
355,Sub-County Place,El Segundo city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,9400,8100,1300,0.135
356,Sub-County Place,El Sobrante CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,7200,6600,600,0.08
357,Sub-County Place,El Verano CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1600,1400,100,0.09
358,Sub-County Place,Emeryville city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,7100,6800,300,0.04
359,Sub-County Place,Empire CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1700,1600,100,0.082
360,Sub-County Place,Encinitas city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,31200,29400,1800,0.058
361,Sub-County Place,Escalon city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3600,3400,200,0.061
362,Sub-County Place,Escondido city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,66300,61000,5300,0.081
363,Sub-County Place,Esparto CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1600,1500,100,0.054
364,Sub-County Place,Eureka city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,11800,11000,900,0.072
365,Sub-County Place,Exeter city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4400,3800,700,0.155
366,Sub-County Place,Fairfax town,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4200,4000,200,0.045
367,Sub-County Place,Fairfield city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,51500,47200,4400,0.085
368,Sub-County Place,Fair Oaks CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,14500,13700,800,0.056
369,Sub-County Place,Fairview CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5300,5100,200,0.032
370,Sub-County Place,Fallbrook CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,12700,11800,900,0.071
371,Sub-County Place,Fall River Mills CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,100,0,0.246
372,Sub-County Place,Farmersville city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5100,4300,700,0.147
373,Sub-County Place,Farmington CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,100,100,0,0
374,Sub-County Place,Fellows CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,0,0,0,0
375,Sub-County Place,Felton CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2100,1900,200,0.096
376,Sub-County Place,Ferndale city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,500,500,0,0.056
377,Sub-County Place,Fetters Hot Springs Agua Caliente CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2100,2000,100,0.053
378,Sub-County Place,Fillmore city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,6900,6600,300,0.048
379,Sub-County Place,Firebaugh city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3700,2700,1000,0.266
380,Sub-County Place,Florence Graham CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,28700,23800,4900,0.172
381,Sub-County Place,Florin CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,19800,17000,2800,0.141
382,Sub-County Place,Folsom city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,37400,35600,1800,0.049
383,Sub-County Place,Fontana city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,99600,91400,8200,0.082
384,Sub-County Place,Foothill Farms CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,16100,14500,1600,0.099
385,Sub-County Place,Ford City CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1900,1600,300,0.136
386,Sub-County Place,Foresthill CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,800,700,100,0.063
387,Sub-County Place,Forest Meadows CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,490,430,60,0.116
388,Sub-County Place,Forestville CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1800,1600,200,0.097
389,Sub-County Place,Fort Bragg city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2910,2700,200,0.069
390,Sub-County Place,Fortuna city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4900,4500,300,0.069
391,Sub-County Place,Foster City city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,18100,17400,800,0.042
392,Sub-County Place,Fountain Valley city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,26400,24400,2000,0.076
393,Sub-County Place,Fowler city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,2900,2700,200,0.069
394,Sub-County Place,Frazier Park CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1200,1100,200,0.132
395,Sub-County Place,Freedom CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1800,1500,300,0.171
396,Sub-County Place,Fremont city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,114400,108000,6500,0.056
397,Sub-County Place,French Camp CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1200,1000,100,0.099
398,Sub-County Place,Fresno city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,232200,211400,20900,0.09
399,Sub-County Place,Friant CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,300,200,0,0.148
400,Sub-County Place,Fullerton city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,65900,60700,5200,0.079
401,Sub-County Place,Furnace Creek CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,90,90,10,0.085
402,Sub-County Place,Galt city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,11700,10500,1200,0.101
403,Sub-County Place,Gardena city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,29700,25400,4300,0.144
404,Sub-County Place,Garden Acres CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4400,3800,700,0.151
405,Sub-County Place,Garden Grove city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,77600,70500,7100,0.092
406,Sub-County Place,Georgetown CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1200,900,200,0.188
407,Sub-County Place,Gilroy city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,29900,27600,2300,0.077
408,Sub-County Place,Glendale city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,99100,87100,12000,0.121
409,Sub-County Place,Glendora city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,24600,22000,2600,0.105
410,Sub-County Place,Glen Ellen CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,500,500,0,0
411,Sub-County Place,Golden Hills CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,4000,3800,200,0.042
412,Sub-County Place,Gold River CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3500,3100,300,0.095
413,Sub-County Place,Goleta City,2021-01-01T00:00:00.000,2021,January,N,Preliminary,16400,15600,800,0.051
414,Sub-County Place,Gonzales city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,3600,3500,200,0.048
415,Sub-County Place,Goshen CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1400,1300,100,0.055
416,Sub-County Place,Graeagle CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,180,150,30,0.142
417,Sub-County Place,Grand Terrace city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,6500,6000,500,0.071
418,Sub-County Place,Granite Bay CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,10800,10200,600,0.055
419,Sub-County Place,Grass Valley city,2021-01-01T00:00:00.000,2021,January,N,Preliminary,5990,5330,660,0.11
420,Sub-County Place,Graton CDP,2021-01-01T00:00:00.000,2021,January,N,Preliminary,1000,800,200,0.16
