,date,county,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests,cumulative_reported_tests
13594,2020-08-06,Sutter,105747,11,992,0,8,209,14945,10,1062,17,797,0,6,117,12712
13595,2020-08-06,Tehama,65885,3,311,0,1,125,10533,4,323,11,242,0,1,71,8559
13596,2020-08-06,Trinity,13354,0,5,0,0,16,1636,0,4,0,5,0,0,16,1559
13597,2020-08-06,Tulare,484423,139,12042,2,246,1208,100521,187,14325,245,10169,3,195,947,76352
13598,2020-08-06,Tuolumne,52351,0,158,0,2,121,14616,1,222,-1,136,1,1,40,11939
13600,2020-08-06,Ventura,852747,104,9320,1,138,2197,178370,134,11009,83,8245,5,80,3168,177880
13601,2020-08-06,Yolo,223612,28,2035,0,53,829,40917,24,2235,28,1662,0,36,374,32290
13602,2020-08-06,Yuba,79290,17,605,0,5,168,10517,18,725,7,407,0,1,165,9058
13603,2020-08-05,Alameda,1685886,242,14793,1,283,5686,328354,265,17389,157,12140,1,193,2820,270814
13604,2020-08-05,Alpine,1117,0,2,0,0,1,445,0,2,0,2,0,0,0,222
13605,2020-08-05,Amador,38531,15,219,0,14,216,9004,21,232,0,123,0,0,58,4442
13606,2020-08-05,Butte,217769,24,1283,1,27,715,26867,23,993,27,1038,3,13,395,24586
13607,2020-08-05,Calaveras,44289,4,163,0,5,100,6946,9,217,0,116,0,1,66,5215
13609,2020-08-05,Colusa,22593,5,403,0,6,231,3690,6,381,0,354,0,3,66,2967
13610,2020-08-05,Contra Costa,1160099,166,11393,0,207,3719,222617,175,11985,152,8362,0,122,1919,175654
13611,2020-08-05,Del Norte,27558,2,97,1,1,48,8481,3,119,0,69,0,0,319,5943
13612,2020-08-05,El Dorado,193098,10,837,0,3,451,28191,13,749,24,692,0,1,180,23971
13613,2020-08-05,Fresno,1032227,271,23049,4,420,3853,181947,378,23810,353,16625,5,159,3189,152969
13614,2020-08-05,Glenn,29348,1,401,0,3,73,3467,2,343,5,330,0,1,53,3134
13615,2020-08-05,Humboldt,134098,9,293,0,4,302,19607,1,288,8,249,0,4,240,19024
13616,2020-08-05,Imperial,191649,36,10401,0,319,878,65536,77,12129,62,8036,0,163,321,54883
13617,2020-08-05,Inyo,18453,14,102,4,10,76,3104,9,103,3,62,0,1,44,2464
13618,2020-08-05,Kern,927251,276,26232,3,362,2474,198761,361,28832,137,21540,4,194,2316,158139
13619,2020-08-05,Kings,156444,59,5064,0,72,1050,49766,60,5872,29,4192,0,47,418,38719
13620,2020-08-05,Lake,64871,0,250,0,2,133,10677,5,284,3,209,0,1,101,9898
13621,2020-08-05,Lassen,30065,3,647,0,0,204,17886,7,815,1,557,0,0,72,10718
13622,2020-08-05,Los Angeles,10257557,2070,210981,29,6125,49325,3320804,2903,265089,2341,198355,68,4832,31265,2897755
13623,2020-08-05,Madera,160089,43,3099,1,79,599,32135,67,3121,11,2172,0,19,564,26368
13624,2020-08-05,Marin,260800,31,5603,0,112,1501,86462,35,6080,16,5036,0,43,808,65683
13625,2020-08-05,Mariposa,17795,0,64,0,2,97,4450,1,62,1,52,0,2,34,3067
13626,2020-08-05,Mendocino,88439,25,397,1,13,414,18245,26,448,0,248,0,1,115,17756
13627,2020-08-05,Merced,287420,118,6473,2,116,969,45026,132,6668,34,4119,0,30,651,35765
13628,2020-08-05,Modoc,9475,0,6,0,0,9,1090,0,2,0,3,0,0,8,771
13629,2020-08-05,Mono,13961,1,160,0,2,63,3291,2,154,0,104,0,1,105,3214
13630,2020-08-05,Monterey,448732,114,6164,1,51,1703,79133,148,6553,44,4936,0,32,814,62757
13631,2020-08-05,Napa,139652,14,1244,1,12,411,43253,9,1266,26,1020,0,8,269,37156
13632,2020-08-05,Nevada,98710,1,364,0,6,177,17473,0,311,5,327,0,2,154,14938
13633,2020-08-05,Orange,3228519,369,45270,4,1309,11438,542897,590,53151,63,37907,4,663,6044,458141
13635,2020-08-05,Placer,400434,38,2494,1,32,846,58919,35,2689,25,1989,1,18,440,46372
13636,2020-08-05,Plumas,18997,0,36,0,0,31,2620,0,30,0,25,0,0,81,2282
13637,2020-08-05,Riverside,2468145,389,47339,10,1133,6494,472466,529,52498,463,39454,18,761,3407,383416
13638,2020-08-05,Sacramento,1567975,220,14165,7,336,3891,250793,184,15449,56,10261,5,151,1944,203683
13639,2020-08-05,San Benito,64022,15,788,1,7,177,12835,21,906,5,613,0,2,101,12319
13640,2020-08-05,San Bernardino,2217398,545,42524,9,1015,6322,415628,697,50815,227,34442,9,504,4756,341770
13641,2020-08-05,San Diego,3370418,293,33972,2,714,6797,510643,286,28908,348,30866,10,578,1591,369739
13642,2020-08-05,San Francisco,892280,87,7886,0,97,5226,322667,213,11085,133,6701,0,60,3638,275737
13643,2020-08-05,San Joaquin,782545,128,15658,3,412,2013,157673,154,19155,61,12148,10,199,1574,119064
13644,2020-08-05,San Luis Obispo,278862,30,2312,0,30,1163,67850,33,2482,42,1928,0,13,626,47421
13645,2020-08-05,San Mateo,778001,93,6777,1,149,2951,184109,129,10140,5,5695,0,116,1621,134913
13646,2020-08-05,Santa Barbara,456373,60,7436,1,122,1160,103559,82,7943,6,6597,2,63,786,80413
13647,2020-08-05,Santa Clara,1967585,300,13994,3,325,9407,476875,371,16415,88,11074,1,176,3718,368924
13648,2020-08-05,Santa Cruz,273999,19,1417,0,7,601,45711,21,1260,-10,1192,0,4,328,32079
13649,2020-08-05,Shasta,177925,6,525,1,21,1068,27803,11,540,3,338,0,9,219,20541
13650,2020-08-05,Sierra,3115,0,6,0,0,19,511,0,3,2,3,0,0,2,437
13651,2020-08-05,Siskiyou,43956,2,104,0,0,83,7778,2,131,1,72,0,0,29,5442
13652,2020-08-05,Solano,444255,70,4652,1,63,1620,93693,48,4754,60,3750,0,29,5119,77044
13653,2020-08-05,Sonoma,496668,66,4156,0,65,1954,116067,87,4559,65,3173,0,33,817,94277
13654,2020-08-05,Stanislaus,562303,168,12715,3,231,1493,103710,179,14831,49,9408,0,97,1643,85378
13655,2020-08-05,Sutter,105747,14,981,0,8,229,14736,15,1052,19,780,0,6,143,12595
13656,2020-08-05,Tehama,65885,7,308,0,1,173,10408,11,319,5,231,0,1,78,8488
13657,2020-08-05,Trinity,13354,0,5,0,0,25,1620,0,4,0,5,0,0,14,1543
13658,2020-08-05,Tulare,484423,178,11903,1,244,1783,99313,241,14138,58,9924,0,192,994,75405
13659,2020-08-05,Tuolumne,52351,1,158,0,2,150,14495,1,221,10,137,0,0,60,11899
13661,2020-08-05,Ventura,852747,106,9216,1,137,1996,176173,115,10875,28,8162,0,75,1887,174712
13662,2020-08-05,Yolo,223612,27,2007,0,53,611,40088,24,2211,8,1634,-1,36,377,31916
13663,2020-08-05,Yuba,79290,14,588,0,5,154,10349,15,707,2,400,0,1,183,8893
13664,2020-08-04,Alameda,1685886,198,14551,2,282,4998,322668,231,17124,166,11983,3,192,3791,267994
13665,2020-08-04,Alpine,1117,0,2,0,0,0,444,0,2,0,2,0,0,0,222
13666,2020-08-04,Amador,38531,4,204,0,14,443,8788,13,211,4,123,0,0,57,4384
13667,2020-08-04,Butte,217769,45,1259,3,26,525,26152,33,970,22,1011,1,10,326,24191
13668,2020-08-04,Calaveras,44289,3,159,1,5,128,6846,6,208,-1,116,0,1,72,5149
13670,2020-08-04,Colusa,22593,4,398,0,6,74,3459,6,375,18,354,1,3,32,2901
13671,2020-08-04,Contra Costa,1160099,196,11227,2,207,3952,218898,218,11810,141,8210,2,122,2295,173735
13672,2020-08-04,Del Norte,27558,4,95,0,0,52,8433,1,116,1,69,0,0,430,5624
13673,2020-08-04,El Dorado,193098,11,827,0,3,367,27740,7,736,23,668,0,1,251,23791
13674,2020-08-04,Fresno,1032227,282,22778,4,416,3829,178094,493,23432,327,16272,3,154,2077,149780
13675,2020-08-04,Glenn,29348,7,400,0,3,83,3394,7,341,9,325,0,1,43,3081
13676,2020-08-04,Humboldt,134098,7,284,0,4,285,19305,10,287,7,241,0,4,200,18784
13677,2020-08-04,Imperial,191649,54,10365,1,319,831,64658,104,12052,21,7974,2,163,196,54562
13678,2020-08-04,Inyo,18453,3,88,0,6,50,3028,2,94,2,59,0,1,16,2420
13679,2020-08-04,Kern,927251,362,25956,4,359,2829,196287,501,28471,118,21403,14,190,2238,155823
13680,2020-08-04,Kings,156444,112,5005,0,72,922,48716,153,5812,56,4163,0,47,511,38301
13681,2020-08-04,Lake,64871,7,250,0,2,173,10544,12,279,5,206,0,1,124,9797
13682,2020-08-04,Lassen,30065,0,644,0,0,413,17682,8,808,1,556,0,0,82,10646
13683,2020-08-04,Los Angeles,10257557,2264,208911,37,6096,56245,3271479,3278,262186,1911,196014,58,4764,44070,2866490
13684,2020-08-04,Madera,160089,49,3056,2,78,924,31536,73,3054,18,2161,1,19,683,25804
13685,2020-08-04,Marin,260800,47,5572,0,112,1362,84961,61,6045,19,5020,0,43,814,64875
13686,2020-08-04,Mariposa,17795,1,64,0,2,63,4353,0,61,-1,51,0,2,38,3033
13687,2020-08-04,Mendocino,88439,23,372,0,12,300,17831,35,422,0,248,0,1,212,17641
13688,2020-08-04,Merced,287420,127,6355,4,114,800,44057,131,6536,57,4085,1,30,622,35114
13689,2020-08-04,Modoc,9475,0,6,0,0,51,1081,1,2,1,3,0,0,3,763
13690,2020-08-04,Mono,13961,0,159,0,2,74,3228,1,152,0,104,0,1,39,3109
13691,2020-08-04,Monterey,448732,151,6050,0,50,1532,77430,193,6405,86,4892,4,32,1029,61943
13692,2020-08-04,Napa,139652,15,1230,1,11,638,42842,22,1257,21,994,0,8,441,36887
13693,2020-08-04,Nevada,98710,5,363,0,6,276,17296,4,311,7,322,0,2,198,14784
13694,2020-08-04,Orange,3228519,401,44901,15,1305,10453,531459,640,52561,139,37844,8,659,5760,452097
13696,2020-08-04,Placer,400434,53,2456,0,31,1010,58073,43,2654,17,1964,1,17,654,45932
13697,2020-08-04,Plumas,18997,0,36,0,0,55,2589,1,30,0,25,0,0,7,2201
13698,2020-08-04,Riverside,2468145,470,46950,9,1123,8129,465972,687,51969,349,38991,3,743,3056,380009
13699,2020-08-04,Sacramento,1567975,203,13945,6,329,4168,246902,240,15265,62,10205,4,146,3145,201739
13700,2020-08-04,San Benito,64022,12,773,0,6,214,12658,20,885,5,608,0,2,169,12218
13701,2020-08-04,San Bernardino,2217398,528,41979,6,1006,7652,409306,772,50118,236,34215,51,495,5381,337014
13702,2020-08-04,San Diego,3370418,312,33679,5,712,7063,503846,336,28622,290,30518,3,568,1778,368148
13703,2020-08-04,San Francisco,892280,95,7799,1,97,5524,317441,157,10872,249,6568,0,60,3347,272099
13704,2020-08-04,San Joaquin,782545,196,15530,6,409,2464,155660,278,19001,80,12087,0,189,2262,117490
13705,2020-08-04,San Luis Obispo,278862,42,2282,1,30,1397,66687,64,2449,23,1886,-1,13,624,46795
13706,2020-08-04,San Mateo,778001,89,6684,0,148,2749,181158,125,10011,29,5690,1,116,1966,133292
13707,2020-08-04,Santa Barbara,456373,44,7376,3,121,1212,102399,76,7861,11,6591,2,61,863,79627
13708,2020-08-04,Santa Clara,1967585,278,13694,1,322,9663,467468,331,16044,239,10986,3,175,4363,365206
13709,2020-08-04,Santa Cruz,273999,21,1398,1,7,663,45110,13,1239,48,1202,0,4,354,31751
13710,2020-08-04,Shasta,177925,8,519,0,20,426,26735,10,529,13,335,0,9,225,20322
13711,2020-08-04,Sierra,3115,0,6,0,0,3,492,0,3,0,1,0,0,3,435
13712,2020-08-04,Siskiyou,43956,4,102,0,0,108,7695,4,129,4,71,0,0,28,5413
13713,2020-08-04,Solano,444255,69,4582,0,62,1703,92073,49,4706,80,3690,0,29,1154,71925
13714,2020-08-04,Sonoma,496668,98,4090,2,65,1922,114113,144,4472,29,3108,0,33,1001,93460
13715,2020-08-04,Stanislaus,562303,209,12547,5,228,1696,102217,247,14652,51,9359,1,97,1455,83735
13716,2020-08-04,Sutter,105747,23,967,0,8,243,14507,23,1037,48,761,0,6,145,12452
13717,2020-08-04,Tehama,65885,8,301,0,1,148,10235,10,308,1,226,0,1,104,8410
13718,2020-08-04,Trinity,13354,0,5,0,0,19,1595,0,4,0,5,0,0,14,1529
13719,2020-08-04,Tulare,484423,185,11725,1,243,2024,97530,324,13897,163,9866,4,192,925,74411
13720,2020-08-04,Tuolumne,52351,0,157,0,2,130,14345,2,220,4,127,0,0,81,11839
13722,2020-08-04,Ventura,852747,83,9110,2,136,2871,174177,153,10760,50,8134,1,75,1975,172825
13723,2020-08-04,Yolo,223612,33,1980,0,53,661,39477,34,2187,28,1626,0,37,384,31539
13724,2020-08-04,Yuba,79290,24,574,1,5,167,10195,27,692,5,398,0,1,128,8710
13725,2020-08-03,Alameda,1685886,245,14353,1,280,5684,317670,342,16893,121,11817,1,189,4483,264203
13726,2020-08-03,Alpine,1117,0,2,0,0,41,444,0,2,0,2,0,0,0,222
13727,2020-08-03,Amador,38531,5,200,1,14,311,8345,1,198,2,119,0,0,74,4327
13728,2020-08-03,Butte,217769,35,1214,1,23,547,25627,40,937,2,989,0,9,504,23865
13729,2020-08-03,Calaveras,44289,3,156,0,4,81,6718,0,202,1,117,0,1,80,5077
13731,2020-08-03,Colusa,22593,5,394,0,6,77,3385,5,369,1,336,0,2,78,2869
13732,2020-08-03,Contra Costa,1160099,238,11031,5,205,4319,214946,285,11592,74,8069,2,120,2953,171440
13733,2020-08-03,Del Norte,27558,1,91,0,0,95,8381,0,115,0,68,0,0,417,5194
13734,2020-08-03,El Dorado,193098,10,816,0,3,329,27373,11,729,2,645,0,1,328,23540
13735,2020-08-03,Fresno,1032227,266,22496,2,412,3379,174265,387,22939,186,15945,0,151,2946,147703
13736,2020-08-03,Glenn,29348,1,393,0,3,53,3311,6,334,1,316,0,1,80,3038
13737,2020-08-03,Humboldt,134098,5,277,0,4,490,19020,6,277,2,234,0,4,233,18584
13738,2020-08-03,Imperial,191649,63,10311,0,318,1302,63827,114,11948,34,7953,4,161,349,54366
13739,2020-08-03,Inyo,18453,1,85,0,6,102,2978,4,92,12,57,0,1,40,2404
13740,2020-08-03,Kern,927251,292,25594,7,355,3177,193458,359,27970,123,21285,0,176,2764,153585
13741,2020-08-03,Kings,156444,62,4893,1,72,1335,47794,88,5659,143,4107,0,47,723,37790
13742,2020-08-03,Lake,64871,5,243,0,2,165,10371,4,267,0,201,0,1,123,9673
13743,2020-08-03,Lassen,30065,1,644,0,0,417,17269,3,800,0,555,0,0,93,10564
13744,2020-08-03,Los Angeles,10257557,2262,206647,36,6059,48145,3215234,3346,258908,1623,194103,8,4706,41710,2822420
13745,2020-08-03,Madera,160089,66,3007,2,76,617,30612,60,2981,20,2143,0,18,764,25121
13746,2020-08-03,Marin,260800,34,5525,1,112,1157,83599,37,5984,16,5001,0,43,1110,64061
13747,2020-08-03,Mariposa,17795,2,63,0,2,20,4290,1,61,0,52,0,2,41,2995
13748,2020-08-03,Mendocino,88439,10,349,0,12,90,17531,9,387,1,248,0,1,223,17429
13749,2020-08-03,Merced,287420,143,6228,1,110,1118,43257,192,6405,17,4028,0,29,915,34492
13750,2020-08-03,Modoc,9475,0,6,0,0,26,1030,1,1,0,2,0,0,6,760
13751,2020-08-03,Mono,13961,7,159,0,2,114,3154,7,151,0,104,0,1,70,3070
13752,2020-08-03,Monterey,448732,125,5899,1,50,1216,75898,173,6212,108,4806,0,28,1204,60914
13753,2020-08-03,Napa,139652,15,1215,0,10,552,42204,16,1235,17,973,0,8,500,36446
13754,2020-08-03,Nevada,98710,3,358,0,6,264,17020,2,307,1,315,0,2,232,14586
13755,2020-08-03,Orange,3228519,382,44500,8,1290,8560,521006,526,51921,439,37705,0,651,7266,446337
13757,2020-08-03,Placer,400434,41,2403,0,31,912,57063,66,2611,27,1947,1,16,760,45278
13758,2020-08-03,Plumas,18997,0,36,0,0,24,2534,0,29,0,25,0,0,53,2194
13759,2020-08-03,Riverside,2468145,436,46480,8,1114,5193,457843,484,51282,135,38642,5,740,5779,376953
13760,2020-08-03,Sacramento,1567975,289,13742,12,323,3892,242734,295,15025,44,10143,0,142,4060,198594
13761,2020-08-03,San Benito,64022,14,761,0,6,208,12444,14,865,4,603,0,2,165,12049
13762,2020-08-03,San Bernardino,2217398,600,41451,14,1000,7333,401654,893,49346,336,33979,1,444,7560,331633
13763,2020-08-03,San Diego,3370418,337,33367,4,707,7065,496783,286,28286,343,30228,0,565,2604,366370
13764,2020-08-03,San Francisco,892280,119,7704,1,96,5709,311917,191,10715,22,6319,0,60,4501,268752
13765,2020-08-03,San Joaquin,782545,279,15334,6,403,3356,153196,364,18723,70,12007,0,189,2437,115228
13766,2020-08-03,San Luis Obispo,278862,63,2240,1,29,1876,65290,85,2385,42,1863,0,14,744,46171
13767,2020-08-03,San Mateo,778001,108,6595,1,148,2671,178409,168,9886,43,5661,0,115,2467,131326
13768,2020-08-03,Santa Barbara,456373,90,7332,2,118,1601,101187,116,7785,48,6580,0,59,1138,78764
13769,2020-08-03,Santa Clara,1967585,220,13416,3,321,7512,457805,213,15713,170,10747,0,172,6113,360843
13770,2020-08-03,Santa Cruz,273999,19,1377,0,6,856,44447,23,1226,-8,1154,0,4,421,31397
13771,2020-08-03,Shasta,177925,3,511,0,20,405,26309,11,519,4,322,0,9,285,20097
13772,2020-08-03,Sierra,3115,1,6,0,0,4,489,2,3,0,1,0,0,6,432
13773,2020-08-03,Siskiyou,43956,0,98,0,0,173,7587,1,125,2,67,0,0,41,5385
13774,2020-08-03,Solano,444255,59,4513,0,62,1826,90370,91,4657,1,3610,0,29,1350,70771
13775,2020-08-03,Sonoma,496668,82,3992,3,63,1782,112191,90,4328,74,3079,0,33,1075,92459
13776,2020-08-03,Stanislaus,562303,218,12338,11,223,1942,100521,314,14405,31,9308,0,96,1884,82280
13777,2020-08-03,Sutter,105747,35,944,0,8,451,14264,37,1014,-1,713,0,6,256,12307
13778,2020-08-03,Tehama,65885,5,293,0,1,222,10087,6,298,3,225,0,1,135,8306
13779,2020-08-03,Trinity,13354,0,5,0,0,25,1576,0,4,0,5,0,0,19,1515
13780,2020-08-03,Tulare,484423,209,11540,2,242,2116,95506,242,13573,110,9703,0,188,1657,73486
13781,2020-08-03,Tuolumne,52351,3,157,0,2,176,14215,8,218,0,123,0,0,90,11758
13783,2020-08-03,Ventura,852747,143,9027,2,134,3483,171306,205,10607,70,8084,1,74,2886,170850
13784,2020-08-03,Yolo,223612,25,1947,0,53,547,38816,27,2153,10,1598,0,37,434,31155
13785,2020-08-03,Yuba,79290,20,550,0,4,199,10028,21,665,0,393,0,1,190,8582
13786,2020-08-02,Alameda,1685886,112,14108,1,279,1260,311986,77,16551,106,11696,0,188,5307,259720
13787,2020-08-02,Alpine,1117,0,2,0,0,1,403,0,2,0,2,0,0,0,222
13788,2020-08-02,Amador,38531,4,195,0,13,28,8034,2,197,8,117,0,0,82,4253
13789,2020-08-02,Butte,217769,14,1179,0,22,134,25080,9,897,11,987,0,9,522,23361
13790,2020-08-02,Calaveras,44289,4,153,1,4,23,6637,2,202,0,116,0,1,101,4997
13792,2020-08-02,Colusa,22593,1,389,0,6,8,3308,0,364,8,335,0,2,59,2791
13793,2020-08-02,Contra Costa,1160099,132,10793,2,200,1262,210627,89,11307,128,7995,2,118,3844,168487
13794,2020-08-02,Del Norte,27558,0,90,0,0,19,8286,0,115,0,68,0,0,349,4777
13795,2020-08-02,El Dorado,193098,3,806,0,3,105,27044,3,718,6,643,0,1,395,23212
13796,2020-08-02,Fresno,1032227,132,22230,6,410,843,170886,123,22552,311,15759,2,151,3371,144757
13797,2020-08-02,Glenn,29348,1,392,0,3,26,3258,0,328,4,315,0,1,88,2958
13798,2020-08-02,Humboldt,134098,1,272,0,4,43,18530,4,271,0,232,0,4,338,18351
13799,2020-08-02,Imperial,191649,36,10248,2,318,89,62525,17,11834,0,7919,1,157,476,54017
13800,2020-08-02,Inyo,18453,2,84,0,6,37,2876,2,88,0,45,0,1,40,2364
13801,2020-08-02,Kern,927251,159,25302,4,348,694,190281,134,27611,366,21162,0,176,3471,150821
13802,2020-08-02,Kings,156444,26,4831,0,71,97,46459,19,5571,16,3964,0,47,698,37067
13803,2020-08-02,Lake,64871,2,238,0,2,25,10206,0,263,7,201,0,1,148,9550
13804,2020-08-02,Lassen,30065,1,643,0,0,7,16852,0,797,0,555,0,0,107,10471
13805,2020-08-02,Los Angeles,10257557,740,204385,16,6023,13219,3167089,932,255562,1457,192480,24,4698,59751,2780710
13806,2020-08-02,Madera,160089,37,2941,1,74,194,29995,22,2921,20,2123,0,18,809,24357
13807,2020-08-02,Marin,260800,15,5491,0,111,234,82442,8,5947,40,4985,0,43,1231,62951
13808,2020-08-02,Mariposa,17795,0,61,0,2,6,4270,0,60,2,52,0,2,59,2954
13809,2020-08-02,Mendocino,88439,7,339,0,12,27,17441,3,378,4,247,0,1,520,17206
13810,2020-08-02,Merced,287420,48,6085,0,109,179,42139,42,6213,39,4011,0,29,848,33577
13811,2020-08-02,Modoc,9475,0,6,0,0,1,1004,0,0,0,2,0,0,5,754
13812,2020-08-02,Mono,13961,1,152,0,2,1,3040,0,144,0,104,0,1,69,3000
13813,2020-08-02,Monterey,448732,67,5774,1,49,378,74682,44,6039,87,4698,0,28,1637,59710
13814,2020-08-02,Napa,139652,9,1200,0,10,124,41652,6,1219,33,956,0,8,504,35946
13815,2020-08-02,Nevada,98710,4,355,0,6,44,16756,0,305,9,314,0,2,272,14354
13816,2020-08-02,Orange,3228519,225,44118,7,1282,3447,512446,266,51395,563,37266,3,651,8033,439071
13818,2020-08-02,Placer,400434,34,2362,0,31,401,56151,26,2545,29,1920,1,15,901,44518
13819,2020-08-02,Plumas,18997,1,36,0,0,4,2510,0,29,0,25,0,0,30,2141
13820,2020-08-02,Riverside,2468145,212,46044,4,1106,2205,452650,246,50798,291,38507,31,735,6054,371174
13821,2020-08-02,Sacramento,1567975,158,13453,6,311,1393,238842,164,14730,55,10099,1,142,4300,194534
13822,2020-08-02,San Benito,64022,12,747,0,6,111,12236,14,851,20,599,0,2,220,11884
13823,2020-08-02,San Bernardino,2217398,233,40851,9,986,1353,394321,161,48453,696,33643,3,443,8517,324073
13824,2020-08-02,San Diego,3370418,217,33030,2,703,2583,489718,88,28000,306,29885,0,565,3015,363766
13825,2020-08-02,San Francisco,892280,62,7585,0,95,2487,306208,85,10524,1,6297,0,60,4805,264251
13826,2020-08-02,San Joaquin,782545,72,15055,4,397,540,149840,102,18359,130,11937,0,189,2511,112791
13827,2020-08-02,San Luis Obispo,278862,26,2177,0,28,216,63414,14,2300,23,1821,1,14,965,45427
13828,2020-08-02,San Mateo,778001,26,6487,0,147,898,175738,50,9718,98,5618,0,115,2810,128859
13829,2020-08-02,Santa Barbara,456373,40,7242,0,116,631,99586,31,7669,67,6532,0,59,1547,77626
13830,2020-08-02,Santa Clara,1967585,151,13196,0,318,2438,450293,111,15500,296,10577,1,172,5568,354730
13831,2020-08-02,Santa Cruz,273999,16,1358,0,6,296,43591,9,1203,-2,1162,0,4,480,30976
13832,2020-08-02,Shasta,177925,5,508,0,20,91,25904,0,508,6,318,0,9,363,19812
13833,2020-08-02,Sierra,3115,1,5,0,0,1,485,0,1,0,1,0,0,5,426
13834,2020-08-02,Siskiyou,43956,0,98,0,0,4,7414,0,124,1,65,0,0,69,5344
13835,2020-08-02,Solano,444255,34,4454,0,62,394,88544,20,4566,18,3609,0,29,1493,69421
13836,2020-08-02,Sonoma,496668,45,3910,0,60,250,110409,13,4238,115,3005,4,33,1371,91384
13837,2020-08-02,Stanislaus,562303,118,12120,9,212,443,98579,114,14091,56,9277,0,96,1796,80396
13838,2020-08-02,Sutter,105747,4,909,1,8,61,13813,5,977,0,714,0,6,259,12051
13839,2020-08-02,Tehama,65885,3,288,0,1,36,9865,1,292,2,222,0,1,165,8171
13840,2020-08-02,Trinity,13354,0,5,0,0,0,1551,0,4,0,5,0,0,23,1496
13841,2020-08-02,Tulare,484423,69,11331,3,240,407,93390,59,13331,73,9593,0,188,1705,71829
13842,2020-08-02,Tuolumne,52351,0,154,0,2,24,14039,1,210,0,123,0,0,153,11668
13844,2020-08-02,Ventura,852747,45,8884,0,132,1024,167823,48,10402,195,8014,0,73,3893,167964
13845,2020-08-02,Yolo,223612,10,1922,1,53,139,38269,12,2126,31,1588,0,37,600,30721
13846,2020-08-02,Yuba,79290,5,530,0,4,52,9829,4,644,6,393,0,1,197,8392
13847,2020-08-01,Alameda,1685886,136,13996,4,278,2529,310726,119,16474,149,11590,1,188,5472,254413
13848,2020-08-01,Alpine,1117,0,2,0,0,1,402,0,2,0,2,0,0,1,222
13849,2020-08-01,Amador,38531,1,191,1,13,46,8006,5,195,11,109,0,0,90,4171
13850,2020-08-01,Butte,217769,23,1165,1,22,157,24946,18,888,51,976,2,9,644,22839
13851,2020-08-01,Calaveras,44289,0,149,0,3,55,6614,2,200,4,116,0,1,114,4896
13853,2020-08-01,Colusa,22593,10,388,0,6,7,3300,0,364,8,327,0,2,64,2732
13854,2020-08-01,Contra Costa,1160099,148,10661,1,198,1736,209365,127,11218,170,7867,3,116,4369,164643
13855,2020-08-01,Del Norte,27558,1,90,0,0,23,8267,1,115,0,68,0,0,198,4428
13856,2020-08-01,El Dorado,193098,11,803,0,3,204,26939,8,715,21,637,0,1,466,22817
13857,2020-08-01,Fresno,1032227,212,22098,4,404,1496,170043,199,22429,365,15448,16,149,3772,141386
13858,2020-08-01,Glenn,29348,7,391,0,3,64,3232,9,328,7,311,0,1,108,2870
13859,2020-08-01,Humboldt,134098,7,271,0,4,46,18487,3,267,3,232,0,4,346,18013
13860,2020-08-01,Imperial,191649,32,10212,2,316,124,62436,16,11817,33,7919,1,156,555,53541
13861,2020-08-01,Inyo,18453,10,82,3,6,54,2839,19,86,0,45,0,1,27,2324
13862,2020-08-01,Kern,927251,238,25143,6,344,1056,189587,198,27477,735,20796,3,176,3661,147350
13863,2020-08-01,Kings,156444,28,4805,1,71,162,46362,40,5552,141,3948,2,47,636,36369
13864,2020-08-01,Lake,64871,1,236,0,2,30,10181,0,263,3,194,0,1,166,9402
13865,2020-08-01,Lassen,30065,5,642,0,0,39,16845,4,797,11,555,0,0,104,10364
13866,2020-08-01,Los Angeles,10257557,1716,203645,35,6007,32113,3153870,2437,254630,2335,191023,46,4674,52362,2720959
13867,2020-08-01,Madera,160089,47,2904,1,73,467,29801,45,2899,67,2103,-1,18,866,23548
