date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
2020-08-11,Placer,400434,38,2,984,33,95,3,702
2020-08-11,Plumas,18997,0,0,53,0,4,0,8
2020-08-11,Riverside,2468145,386,11,5761,550,941,6,3875
2020-08-11,Sacramento,1567975,312,5,4259,345,239,14,2954
2020-08-11,San Benito,64022,13,0,262,14,7,0,186
2020-08-11,San Bernardino,2217398,377,14,6365,615,1100,5,4989
2020-08-11,San Diego,3370418,266,3,6461,262,182,8,3942
2020-08-11,San Francisco,892280,92,0,5106,175,172,0,3293
2020-08-11,San Joaquin,782545,179,3,2332,262,689,11,1711
2020-08-11,San Luis Obispo,278862,99,0,1011,111,26,0,864
2020-08-11,San Mateo,778001,98,0,2566,132,117,0,1964
2020-08-11,Santa Barbara,456373,55,1,1019,80,73,4,858
2020-08-11,Santa Clara,1967585,259,3,8866,366,305,1,5958
2020-08-11,Santa Cruz,273999,19,0,754,25,113,0,564
2020-08-11,Shasta,177925,4,0,717,14,32,0,268
2020-08-11,Sierra,3115,0,0,6,0,1,0,2
2020-08-11,Siskiyou,43956,3,0,120,4,2,0,40
2020-08-11,Solano,444255,62,0,1369,80,105,0,1138
2020-08-11,Sonoma,496668,169,4,1810,189,112,3,1258
2020-08-11,Stanislaus,562303,182,7,1813,271,737,22,1486
2020-08-11,Sutter,105747,25,0,327,23,99,0,200
2020-08-11,Tehama,65885,7,0,199,7,7,0,145
2020-08-11,Trinity,13354,2,0,30,0,0,0,7
2020-08-11,Tulare,484423,173,0,2011,235,642,7,893
2020-08-11,Tuolumne,52351,0,0,242,1,3,0,98
2020-08-11,Ventura,852747,84,1,2319,130,102,3,2270
2020-08-11,Yolo,223612,22,0,517,32,72,-1,474
2020-08-11,Yuba,79290,17,0,230,22,13,0,185
2020-08-10,Alameda,1685886,280,8,5553,353,179,0,6270
2020-08-10,Alpine,1117,0,0,1,0,0,0,8
2020-08-10,Amador,38531,5,0,242,9,19,0,129
2020-08-10,Butte,217769,44,2,746,29,19,0,774
2020-08-10,Calaveras,44289,5,3,77,1,-1,0,114
2020-08-10,Colusa,22593,4,0,42,5,16,0,44
2020-08-10,Contra Costa,1160099,226,4,4129,278,240,0,5000
2020-08-10,Del Norte,27558,0,0,83,0,0,0,657
2020-08-10,El Dorado,193098,8,0,345,5,23,0,547
2020-08-10,Fresno,1032227,289,4,3343,339,132,0,3987
2020-08-10,Glenn,29348,2,0,29,0,27,0,161
2020-08-10,Humboldt,134098,6,0,399,2,-2,0,365
2020-08-10,Imperial,191649,40,1,1019,75,155,0,463
2020-08-10,Inyo,18453,5,0,62,1,11,0,39
2020-08-10,Kern,927251,247,3,2752,321,819,0,3834
2020-08-10,Kings,156444,43,1,804,57,142,0,693
2020-08-10,Lake,64871,7,0,190,11,14,0,146
2020-08-10,Lassen,30065,6,0,169,10,-1,0,138
2020-08-10,Los Angeles,10257557,2121,44,46035,3098,2225,19,83141
2020-08-10,Madera,160089,59,1,624,65,43,0,791
2020-08-10,Marin,260800,43,0,1121,41,38,0,2771
2020-08-10,Mariposa,17795,2,0,15,1,1,0,72
2020-08-10,Mendocino,88439,10,0,179,9,81,0,367
2020-08-10,Merced,287420,103,2,825,96,178,0,1399
2020-08-10,Modoc,9475,0,0,50,0,1,0,23
2020-08-10,Mono,13961,1,0,70,1,10,0,42
2020-08-10,Monterey,448732,124,0,2446,196,159,0,1499
2020-08-10,Napa,139652,19,0,518,16,22,0,607
2020-08-10,Nevada,98710,8,0,321,8,24,0,461
2020-08-10,Orange,3228519,295,8,7701,383,1201,-1,9703
2020-08-10,Placer,400434,28,0,850,42,87,1,1122
2020-08-10,Plumas,18997,0,0,20,0,0,0,19
2020-08-10,Riverside,2468145,346,4,4226,382,1402,2,5867
2020-08-10,Sacramento,1567975,280,4,4104,323,758,1,4635
2020-08-10,San Benito,64022,19,0,400,24,56,0,263
2020-08-10,San Bernardino,2217398,476,15,6241,679,1275,0,8126
2020-08-10,San Diego,3370418,288,2,4717,164,228,0,5202
2020-08-10,San Francisco,892280,115,1,4781,165,-4,0,6044
2020-08-10,San Joaquin,782545,201,10,2860,247,375,0,2526
2020-08-10,San Luis Obispo,278862,36,0,947,48,84,0,1123
2020-08-10,San Mateo,778001,109,1,2508,140,128,0,2681
2020-08-10,Santa Barbara,456373,87,1,1390,106,200,0,1375
2020-08-10,Santa Clara,1967585,273,11,8246,268,737,1,9120
2020-08-10,Santa Cruz,273999,24,0,894,26,-7,0,837
2020-08-10,Shasta,177925,4,1,381,4,23,0,440
2020-08-10,Sierra,3115,0,0,4,0,0,0,5
2020-08-10,Siskiyou,43956,1,0,196,3,14,0,68
2020-08-10,Solano,444255,55,0,1741,77,147,0,1747
2020-08-10,Sonoma,496668,141,4,1970,141,109,1,1903
2020-08-10,Stanislaus,562303,209,2,1577,222,591,0,2211
2020-08-10,Sutter,105747,34,1,521,37,8,0,340
2020-08-10,Tehama,65885,10,0,236,10,17,0,232
2020-08-10,Trinity,13354,0,0,13,1,0,0,10
2020-08-10,Tulare,484423,192,3,2242,232,120,0,1616
2020-08-10,Tuolumne,52351,2,0,133,1,0,0,140
2020-08-10,Ventura,852747,146,1,3239,260,218,0,2770
2020-08-10,Yolo,223612,32,1,368,28,75,1,777
2020-08-10,Yuba,79290,20,0,196,24,85,0,236
2020-08-09,Alameda,1685886,109,5,1458,86,154,-1,4873
2020-08-09,Alpine,1117,0,0,1,0,0,0,12
2020-08-09,Amador,38531,0,0,19,0,14,0,81
2020-08-09,Butte,217769,17,0,242,10,15,0,517
2020-08-09,Calaveras,44289,1,0,18,3,0,0,67
2020-08-09,Colusa,22593,1,0,16,0,3,0,42
2020-08-09,Contra Costa,1160099,109,1,1080,89,110,1,5370
2020-08-09,Del Norte,27558,1,0,11,0,0,0,243
2020-08-09,El Dorado,193098,7,0,99,1,14,0,450
2020-08-09,Fresno,1032227,131,1,759,108,308,0,3198
2020-08-09,Glenn,29348,0,0,22,0,10,0,89
2020-08-09,Humboldt,134098,4,0,68,6,2,0,301
2020-08-09,Imperial,191649,15,1,76,14,97,0,288
2020-08-09,Inyo,18453,4,0,15,3,0,0,26
2020-08-09,Kern,927251,114,9,537,109,877,0,3206
2020-08-09,Kings,156444,14,0,90,10,79,1,476
2020-08-09,Lake,64871,2,0,34,0,4,0,110
2020-08-09,Lassen,30065,0,0,6,0,0,0,139
2020-08-09,Los Angeles,10257557,679,16,12227,855,1839,10,90883
2020-08-09,Madera,160089,31,1,96,16,47,0,641
2020-08-09,Marin,260800,19,2,260,8,86,0,2367
2020-08-09,Mariposa,17795,1,0,3,2,1,0,64
2020-08-09,Mendocino,88439,2,0,131,0,19,0,296
2020-08-09,Merced,287420,40,2,142,21,165,0,1055
2020-08-09,Modoc,9475,0,0,0,0,0,0,15
2020-08-09,Mono,13961,0,0,1,0,0,0,41
2020-08-09,Monterey,448732,57,0,362,33,98,1,818
2020-08-09,Napa,139652,8,0,103,3,0,0,464
2020-08-09,Nevada,98710,2,0,28,1,7,0,283
2020-08-09,Orange,3228519,123,2,2921,140,556,4,8489
2020-08-09,Placer,400434,18,2,286,7,58,0,841
2020-08-09,Plumas,18997,0,0,2,0,0,0,15
2020-08-09,Riverside,2468145,206,7,1615,188,482,5,3897
2020-08-09,Sacramento,1567975,132,4,1326,126,157,1,3612
2020-08-09,San Benito,64022,8,0,55,4,3,0,156
2020-08-09,San Bernardino,2217398,196,8,1107,142,401,48,5883
2020-08-09,San Diego,3370418,190,4,2014,66,417,1,3634
2020-08-09,San Francisco,892280,65,0,2195,107,0,0,4076
2020-08-09,San Joaquin,782545,80,4,437,51,374,0,1802
2020-08-09,San Luis Obispo,278862,23,1,217,19,43,0,864
2020-08-09,San Mateo,778001,50,0,872,79,73,0,2052
2020-08-09,Santa Barbara,456373,38,0,526,29,71,0,969
2020-08-09,Santa Clara,1967585,153,2,2042,120,263,0,7435
2020-08-09,Santa Cruz,273999,14,0,392,8,-1,0,456
2020-08-09,Shasta,177925,2,0,58,1,18,0,286
2020-08-09,Sierra,3115,0,0,1,0,0,0,6
2020-08-09,Siskiyou,43956,0,0,8,0,1,0,66
2020-08-09,Solano,444255,20,1,358,12,65,0,1365
2020-08-09,Sonoma,496668,31,0,419,13,132,0,1356
2020-08-09,Stanislaus,562303,75,1,291,41,301,1,1607
2020-08-09,Sutter,105747,10,0,93,11,27,0,214
2020-08-09,Tehama,65885,2,0,37,2,14,0,163
2020-08-09,Trinity,13354,0,0,2,0,0,0,7
2020-08-09,Tulare,484423,75,1,410,47,125,2,1298
2020-08-09,Tuolumne,52351,0,0,27,0,0,0,105
2020-08-09,Ventura,852747,51,1,726,45,171,0,1654
2020-08-09,Yolo,223612,12,0,117,10,40,0,594
2020-08-09,Yuba,79290,9,0,83,12,12,0,160
2020-08-08,Alameda,1685886,108,6,2579,94,282,0,4333
2020-08-08,Alpine,1117,0,0,0,0,0,0,0
2020-08-08,Amador,38531,2,0,42,3,14,0,51
2020-08-08,Butte,217769,18,0,257,11,48,2,325
2020-08-08,Calaveras,44289,0,0,64,2,3,0,44
2020-08-08,Colusa,22593,1,0,7,0,10,0,27
2020-08-08,Contra Costa,1160099,149,1,1701,116,294,3,3150
2020-08-08,Del Norte,27558,0,0,25,0,0,0,201
2020-08-08,El Dorado,193098,5,0,158,9,10,0,217
2020-08-08,Fresno,1032227,155,3,1252,127,248,12,2590
2020-08-08,Glenn,29348,1,0,74,4,5,0,28
2020-08-08,Humboldt,134098,3,0,54,0,3,0,129
2020-08-08,Imperial,191649,26,1,98,12,128,1,239
2020-08-08,Inyo,18453,1,0,40,1,5,0,30
2020-08-08,Kern,927251,123,2,893,167,660,9,2706
2020-08-08,Kings,156444,17,0,115,12,52,1,823
2020-08-08,Lake,64871,2,0,42,3,6,1,129
2020-08-08,Lassen,30065,1,0,17,0,1,0,65
2020-08-08,Los Angeles,10257557,1341,19,26691,1997,2565,50,53362
2020-08-08,Madera,160089,32,0,332,39,30,2,484
2020-08-08,Marin,260800,29,1,496,29,24,1,1470
2020-08-08,Mariposa,17795,0,0,21,0,2,0,49
2020-08-08,Mendocino,88439,14,0,232,13,2,0,226
2020-08-08,Merced,287420,42,1,201,33,212,21,457
2020-08-08,Modoc,9475,0,0,0,0,0,0,15
2020-08-08,Mono,13961,0,0,1,0,1,0,63
2020-08-08,Monterey,448732,75,0,521,46,60,0,713
2020-08-08,Napa,139652,5,0,275,3,7,0,262
2020-08-08,Nevada,98710,3,0,52,2,1,0,97
2020-08-08,Orange,3228519,212,5,3177,225,229,17,6659
2020-08-08,Placer,400434,17,0,266,19,75,0,677
2020-08-08,Plumas,18997,0,0,4,1,2,0,12
2020-08-08,Riverside,2468145,266,5,2675,284,510,13,3660
2020-08-08,Sacramento,1567975,145,4,1404,121,346,6,3022
2020-08-08,San Benito,64022,6,0,42,4,37,0,110
2020-08-08,San Bernardino,2217398,239,7,1877,230,491,7,4655
2020-08-08,San Diego,3370418,185,3,3341,162,551,7,3636
2020-08-08,San Francisco,892280,78,0,2438,95,55,0,4139
2020-08-08,San Joaquin,782545,79,2,737,93,167,17,1411
2020-08-08,San Luis Obispo,278862,31,0,282,29,31,1,688
2020-08-08,San Mateo,778001,48,0,1212,80,73,0,2279
2020-08-08,Santa Barbara,456373,51,0,635,52,89,0,928
2020-08-08,Santa Clara,1967585,201,7,3846,244,206,1,5987
2020-08-08,Santa Cruz,273999,18,0,514,18,13,-1,295
2020-08-08,Shasta,177925,5,0,72,1,1,0,123
2020-08-08,Sierra,3115,0,0,0,0,0,0,2
2020-08-08,Siskiyou,43956,3,0,9,0,0,0,27
2020-08-08,Solano,444255,33,1,388,28,45,0,925
2020-08-08,Sonoma,496668,65,0,573,49,70,7,895
2020-08-08,Stanislaus,562303,120,5,452,89,298,7,957
2020-08-08,Sutter,105747,4,0,100,6,23,1,113
2020-08-08,Tehama,65885,4,0,47,4,5,0,74
2020-08-08,Trinity,13354,1,0,1,0,0,0,33
2020-08-08,Tulare,484423,77,2,408,74,213,-3,992
2020-08-08,Tuolumne,52351,1,0,37,2,7,0,76
2020-08-08,Ventura,852747,64,2,1066,51,106,1,1985
2020-08-08,Yolo,223612,25,0,219,8,36,7,393
2020-08-08,Yuba,79290,5,0,123,6,17,0,110
2020-08-07,Alameda,1685886,228,2,5007,276,331,4,2728
2020-08-07,Alpine,1117,0,0,0,0,0,0,0
2020-08-07,Amador,38531,14,1,461,16,0,2,51
2020-08-07,Butte,217769,16,0,540,23,32,0,256
2020-08-07,Calaveras,44289,2,0,102,7,2,0,49
2020-08-07,Colusa,22593,3,0,44,7,0,1,81
2020-08-07,Contra Costa,1160099,194,0,3434,194,227,2,1377
2020-08-07,Del Norte,27558,0,0,59,0,0,0,342
2020-08-07,El Dorado,193098,11,0,315,9,21,1,153
2020-08-07,Fresno,1032227,288,3,3397,385,259,10,2707
2020-08-07,Glenn,29348,5,0,87,6,7,0,32
2020-08-07,Humboldt,134098,4,0,413,3,8,0,190
2020-08-07,Imperial,191649,43,0,553,88,21,1,305
2020-08-07,Inyo,18453,8,0,103,12,-2,0,22
2020-08-07,Kern,927251,234,2,2296,323,300,9,3234
2020-08-07,Kings,156444,60,0,1326,90,51,1,474
2020-08-07,Lake,64871,3,0,169,4,6,0,89
2020-08-07,Lassen,30065,2,0,91,3,0,0,55
2020-08-07,Los Angeles,10257557,1953,33,45416,3014,3034,50,47343
2020-08-07,Madera,160089,48,1,827,81,5,1,397
2020-08-07,Marin,260800,32,1,1157,25,36,0,1154
2020-08-07,Mariposa,17795,1,0,55,0,1,0,37
2020-08-07,Mendocino,88439,13,0,301,13,2,0,131
2020-08-07,Merced,287420,102,0,952,139,123,0,468
2020-08-07,Modoc,9475,0,0,8,0,0,0,9
2020-08-07,Mono,13961,1,0,64,0,1,0,45
2020-08-07,Monterey,448732,109,2,1496,140,40,0,647
2020-08-07,Napa,139652,14,0,664,17,23,0,234
2020-08-07,Nevada,98710,5,0,284,11,3,0,134
2020-08-07,Orange,3228519,292,7,6658,445,60,7,5970
2020-08-07,Placer,400434,26,0,804,35,33,0,371
2020-08-07,Plumas,18997,1,0,8,1,0,0,14
2020-08-07,Riverside,2468145,395,11,4931,517,633,29,3935
2020-08-07,Sacramento,1567975,231,7,4023,245,250,7,1815
2020-08-07,San Benito,64022,8,1,112,13,21,0,89
2020-08-07,San Bernardino,2217398,410,13,6552,628,381,8,4660
2020-08-07,San Diego,3370418,266,5,4496,239,652,3,1756
2020-08-07,San Francisco,892280,93,1,4828,219,28,6,3612
2020-08-07,San Joaquin,782545,157,4,2018,172,123,20,1012
2020-08-07,San Luis Obispo,278862,24,0,1303,38,50,1,615
2020-08-07,San Mateo,778001,109,3,2713,170,63,0,1613
2020-08-07,Santa Barbara,456373,60,1,1541,99,-111,1,917
2020-08-07,Santa Clara,1967585,230,0,7986,281,129,2,4447
2020-08-07,Santa Cruz,273999,21,0,756,18,19,1,289
2020-08-07,Shasta,177925,8,0,433,12,-1,0,183
2020-08-07,Sierra,3115,0,0,2,1,0,0,2
2020-08-07,Siskiyou,43956,0,0,52,2,0,0,22
2020-08-07,Solano,444255,43,1,1441,41,60,2,5489
2020-08-07,Sonoma,496668,63,1,1596,81,70,1,665
2020-08-07,Stanislaus,562303,149,4,1357,195,99,0,795
2020-08-07,Sutter,105747,31,1,244,31,10,0,117
2020-08-07,Tehama,65885,2,0,160,4,4,0,68
2020-08-07,Trinity,13354,0,0,95,0,0,0,17
2020-08-07,Tulare,484423,159,1,1203,205,123,0,978
2020-08-07,Tuolumne,52351,1,0,194,1,0,0,41
2020-08-07,Ventura,852747,110,0,2685,170,111,4,3241
2020-08-07,Yolo,223612,24,0,447,16,27,1,362
2020-08-07,Yuba,79290,9,0,154,9,6,0,164
2020-08-06,Alameda,1685886,234,4,6011,269,334,7,2654
2020-08-06,Alpine,1117,0,0,2,0,0,0,0
2020-08-06,Amador,38531,10,1,427,12,2,0,54
2020-08-06,Butte,217769,32,0,780,29,22,0,240
2020-08-06,Calaveras,44289,3,0,81,5,1,0,50
2020-08-06,Colusa,22593,4,0,49,4,4,0,83
2020-08-06,Contra Costa,1160099,163,0,4009,225,221,2,1303
2020-08-06,Del Norte,27558,1,0,59,1,0,0,317
2020-08-06,El Dorado,193098,8,0,404,12,11,0,154
2020-08-06,Fresno,1032227,230,2,2902,332,406,2,2653
2020-08-06,Glenn,29348,3,0,95,6,2,0,30
2020-08-06,Humboldt,134098,2,0,369,6,17,0,184
2020-08-06,Imperial,191649,32,0,405,67,28,0,296
2020-08-06,Inyo,18453,2,0,53,5,21,0,16
2020-08-06,Kern,927251,185,4,2268,260,303,3,2819
2020-08-06,Kings,156444,45,0,828,49,72,0,437
2020-08-06,Lake,64871,7,0,115,10,0,0,94
2020-08-06,Lassen,30065,47,0,864,51,31,0,54
2020-08-06,Los Angeles,10257557,1903,37,47701,2846,3017,42,39013
2020-08-06,Madera,160089,42,0,404,53,68,0,380
2020-08-06,Marin,260800,32,0,1159,31,22,0,1189
2020-08-06,Mariposa,17795,0,0,28,1,0,0,35
2020-08-06,Mendocino,88439,11,1,400,23,12,0,144
2020-08-06,Merced,287420,137,3,912,122,116,0,437
2020-08-06,Modoc,9475,0,0,76,0,1,0,8
2020-08-06,Mono,13961,0,0,30,0,7,0,45
2020-08-06,Monterey,448732,115,1,2104,160,65,1,582
2020-08-06,Napa,139652,12,0,742,13,12,0,223
2020-08-06,Nevada,98710,9,1,341,13,-6,-1,129
2020-08-06,Orange,3228519,310,6,7020,480,492,31,5530
2020-08-06,Placer,400434,42,0,868,36,56,2,390
2020-08-06,Plumas,18997,1,0,33,2,0,0,9
2020-08-06,Riverside,2468145,393,6,5528,527,815,20,3626
2020-08-06,Sacramento,1567975,223,6,5237,254,287,2,1830
2020-08-06,San Benito,64022,9,0,173,10,13,0,79
2020-08-06,San Bernardino,2217398,463,4,6234,663,377,12,4369
2020-08-06,San Diego,3370418,224,3,5582,249,263,5,1628
2020-08-06,San Francisco,892280,93,0,4951,184,36,0,3433
2020-08-06,San Joaquin,782545,160,3,1966,227,121,4,987
2020-08-06,San Luis Obispo,278862,23,0,1201,33,72,0,556
2020-08-06,San Mateo,778001,102,0,2740,155,190,1,1614
2020-08-06,Santa Barbara,456373,61,1,1069,66,23,2,794
2020-08-06,Santa Clara,1967585,234,2,8566,279,206,2,3938
2020-08-06,Santa Cruz,273999,22,0,681,20,23,0,290
2020-08-06,Shasta,177925,6,0,496,10,5,0,177
2020-08-06,Sierra,3115,0,0,3,0,0,0,2
2020-08-06,Siskiyou,43956,4,0,113,10,1,0,23
2020-08-06,Solano,444255,51,1,1533,58,34,0,5634
2020-08-06,Sonoma,496668,81,2,1997,110,86,0,665
2020-08-06,Stanislaus,562303,158,5,1568,222,158,1,736
2020-08-06,Sutter,105747,11,0,209,10,17,0,117
2020-08-06,Tehama,65885,3,0,125,4,11,0,71
2020-08-06,Trinity,13354,0,0,16,0,0,0,16
2020-08-06,Tulare,484423,139,2,1208,187,245,3,947
2020-08-06,Tuolumne,52351,0,0,121,1,-1,1,40
2020-08-06,Ventura,852747,104,1,2197,134,83,5,3168
2020-08-06,Yolo,223612,28,0,829,24,28,0,374
2020-08-06,Yuba,79290,17,0,168,18,7,0,165
2020-08-05,Alameda,1685886,242,1,5686,265,157,1,2820
2020-08-05,Alpine,1117,0,0,1,0,0,0,0
2020-08-05,Amador,38531,15,0,216,21,0,0,58
2020-08-05,Butte,217769,24,1,715,23,27,3,395
2020-08-05,Calaveras,44289,4,0,100,9,0,0,66
2020-08-05,Colusa,22593,5,0,231,6,0,0,66
2020-08-05,Contra Costa,1160099,166,0,3719,175,152,0,1919
2020-08-05,Del Norte,27558,2,1,48,3,0,0,319
2020-08-05,El Dorado,193098,10,0,451,13,24,0,180
2020-08-05,Fresno,1032227,271,4,3853,378,353,5,3189
2020-08-05,Glenn,29348,1,0,73,2,5,0,53
2020-08-05,Humboldt,134098,9,0,302,1,8,0,240
2020-08-05,Imperial,191649,36,0,878,77,62,0,321
2020-08-05,Inyo,18453,14,4,76,9,3,0,44
2020-08-05,Kern,927251,276,3,2474,361,137,4,2316
2020-08-05,Kings,156444,59,0,1050,60,29,0,418
2020-08-05,Lake,64871,0,0,133,5,3,0,101
2020-08-05,Lassen,30065,3,0,204,7,1,0,72
2020-08-05,Los Angeles,10257557,2070,29,49325,2903,2341,68,31265
2020-08-05,Madera,160089,43,1,599,67,11,0,564
2020-08-05,Marin,260800,31,0,1501,35,16,0,808
2020-08-05,Mariposa,17795,0,0,97,1,1,0,34
2020-08-05,Mendocino,88439,25,1,414,26,0,0,115
2020-08-05,Merced,287420,118,2,969,132,34,0,651
2020-08-05,Modoc,9475,0,0,9,0,0,0,8
2020-08-05,Mono,13961,1,0,63,2,0,0,105
2020-08-05,Monterey,448732,114,1,1703,148,44,0,814
2020-08-05,Napa,139652,14,1,411,9,26,0,269
2020-08-05,Nevada,98710,1,0,177,0,5,0,154
2020-08-05,Orange,3228519,369,4,11438,590,63,4,6044
2020-08-05,Placer,400434,38,1,846,35,25,1,440
2020-08-05,Plumas,18997,0,0,31,0,0,0,81
2020-08-05,Riverside,2468145,389,10,6494,529,463,18,3407
2020-08-05,Sacramento,1567975,220,7,3891,184,56,5,1944
2020-08-05,San Benito,64022,15,1,177,21,5,0,101
2020-08-05,San Bernardino,2217398,545,9,6322,697,227,9,4756
2020-08-05,San Diego,3370418,293,2,6797,286,348,10,1591
2020-08-05,San Francisco,892280,87,0,5226,213,133,0,3638
2020-08-05,San Joaquin,782545,128,3,2013,154,61,10,1574
2020-08-05,San Luis Obispo,278862,30,0,1163,33,42,0,626
2020-08-05,San Mateo,778001,93,1,2951,129,5,0,1621
2020-08-05,Santa Barbara,456373,60,1,1160,82,6,2,786
2020-08-05,Santa Clara,1967585,300,3,9407,371,88,1,3718
2020-08-05,Santa Cruz,273999,19,0,601,21,-10,0,328
2020-08-05,Shasta,177925,6,1,1068,11,3,0,219
2020-08-05,Sierra,3115,0,0,19,0,2,0,2
2020-08-05,Siskiyou,43956,2,0,83,2,1,0,29
2020-08-05,Solano,444255,70,1,1620,48,60,0,5119
2020-08-05,Sonoma,496668,66,0,1954,87,65,0,817
2020-08-05,Stanislaus,562303,168,3,1493,179,49,0,1643
2020-08-05,Sutter,105747,14,0,229,15,19,0,143
2020-08-05,Tehama,65885,7,0,173,11,5,0,78
2020-08-05,Trinity,13354,0,0,25,0,0,0,14
2020-08-05,Tulare,484423,178,1,1783,241,58,0,994
2020-08-05,Tuolumne,52351,1,0,150,1,10,0,60
2020-08-05,Ventura,852747,106,1,1996,115,28,0,1887
2020-08-05,Yolo,223612,27,0,611,24,8,-1,377
2020-08-05,Yuba,79290,14,0,154,15,2,0,183
2020-08-04,Alameda,1685886,198,2,4998,231,166,3,3791
2020-08-04,Alpine,1117,0,0,0,0,0,0,0
2020-08-04,Amador,38531,4,0,443,13,4,0,57
2020-08-04,Butte,217769,45,3,525,33,22,1,326
2020-08-04,Calaveras,44289,3,1,128,6,-1,0,72
2020-08-04,Colusa,22593,4,0,74,6,18,1,32
2020-08-04,Contra Costa,1160099,196,2,3952,218,141,2,2295
2020-08-04,Del Norte,27558,4,0,52,1,1,0,430
2020-08-04,El Dorado,193098,11,0,367,7,23,0,251
2020-08-04,Fresno,1032227,282,4,3829,493,327,3,2077
2020-08-04,Glenn,29348,7,0,83,7,9,0,43
2020-08-04,Humboldt,134098,7,0,285,10,7,0,200
2020-08-04,Imperial,191649,54,1,831,104,21,2,196
2020-08-04,Inyo,18453,3,0,50,2,2,0,16
2020-08-04,Kern,927251,362,4,2829,501,118,14,2238
2020-08-04,Kings,156444,112,0,922,153,56,0,511
2020-08-04,Lake,64871,7,0,173,12,5,0,124
2020-08-04,Lassen,30065,0,0,413,8,1,0,82
2020-08-04,Los Angeles,10257557,2264,37,56245,3278,1911,58,44070
2020-08-04,Madera,160089,49,2,924,73,18,1,683
2020-08-04,Marin,260800,47,0,1362,61,19,0,814
2020-08-04,Mariposa,17795,1,0,63,0,-1,0,38
2020-08-04,Mendocino,88439,23,0,300,35,0,0,212
2020-08-04,Merced,287420,127,4,800,131,57,1,622
2020-08-04,Modoc,9475,0,0,51,1,1,0,3
2020-08-04,Mono,13961,0,0,74,1,0,0,39
2020-08-04,Monterey,448732,151,0,1532,193,86,4,1029
2020-08-04,Napa,139652,15,1,638,22,21,0,441
2020-08-04,Nevada,98710,5,0,276,4,7,0,198
2020-08-04,Orange,3228519,401,15,10453,640,139,8,5760
2020-08-04,Placer,400434,53,0,1010,43,17,1,654
2020-08-04,Plumas,18997,0,0,55,1,0,0,7
2020-08-04,Riverside,2468145,470,9,8129,687,349,3,3056
2020-08-04,Sacramento,1567975,203,6,4168,240,62,4,3145
2020-08-04,San Benito,64022,12,0,214,20,5,0,169
2020-08-04,San Bernardino,2217398,528,6,7652,772,236,51,5381
2020-08-04,San Diego,3370418,312,5,7063,336,290,3,1778
2020-08-04,San Francisco,892280,95,1,5524,157,249,0,3347
2020-08-04,San Joaquin,782545,196,6,2464,278,80,0,2262
2020-08-04,San Luis Obispo,278862,42,1,1397,64,23,-1,624
2020-08-04,San Mateo,778001,89,0,2749,125,29,1,1966
2020-08-04,Santa Barbara,456373,44,3,1212,76,11,2,863
2020-08-04,Santa Clara,1967585,278,1,9663,331,239,3,4363
2020-08-04,Santa Cruz,273999,21,1,663,13,48,0,354
2020-08-04,Shasta,177925,8,0,426,10,13,0,225
2020-08-04,Sierra,3115,0,0,3,0,0,0,3
2020-08-04,Siskiyou,43956,4,0,108,4,4,0,28
2020-08-04,Solano,444255,69,0,1703,49,80,0,1154
2020-08-04,Sonoma,496668,98,2,1922,144,29,0,1001
2020-08-04,Stanislaus,562303,209,5,1696,247,51,1,1455
2020-08-04,Sutter,105747,23,0,243,23,48,0,145
2020-08-04,Tehama,65885,8,0,148,10,1,0,104
2020-08-04,Trinity,13354,0,0,19,0,0,0,14
2020-08-04,Tulare,484423,185,1,2024,324,163,4,925
2020-08-04,Tuolumne,52351,0,0,130,2,4,0,81
2020-08-04,Ventura,852747,83,2,2871,153,50,1,1975
2020-08-04,Yolo,223612,33,0,661,34,28,0,384
2020-08-04,Yuba,79290,24,1,167,27,5,0,128
2020-08-03,Alameda,1685886,245,1,5684,342,121,1,4483
2020-08-03,Alpine,1117,0,0,41,0,0,0,0
2020-08-03,Amador,38531,5,1,311,1,2,0,74
2020-08-03,Butte,217769,35,1,547,40,2,0,504
2020-08-03,Calaveras,44289,3,0,81,0,1,0,80
2020-08-03,Colusa,22593,5,0,77,5,1,0,78
2020-08-03,Contra Costa,1160099,238,5,4319,285,74,2,2953
2020-08-03,Del Norte,27558,1,0,95,0,0,0,417
2020-08-03,El Dorado,193098,10,0,329,11,2,0,328
2020-08-03,Fresno,1032227,266,2,3379,387,186,0,2946
2020-08-03,Glenn,29348,1,0,53,6,1,0,80
2020-08-03,Humboldt,134098,5,0,490,6,2,0,233
2020-08-03,Imperial,191649,63,0,1302,114,34,4,349
2020-08-03,Inyo,18453,1,0,102,4,12,0,40
2020-08-03,Kern,927251,292,7,3177,359,123,0,2764
2020-08-03,Kings,156444,62,1,1335,88,143,0,723
2020-08-03,Lake,64871,5,0,165,4,0,0,123
2020-08-03,Lassen,30065,1,0,417,3,0,0,93
2020-08-03,Los Angeles,10257557,2262,36,48145,3346,1623,8,41710
2020-08-03,Madera,160089,66,2,617,60,20,0,764
2020-08-03,Marin,260800,34,1,1157,37,16,0,1110
2020-08-03,Mariposa,17795,2,0,20,1,0,0,41
2020-08-03,Mendocino,88439,10,0,90,9,1,0,223
2020-08-03,Merced,287420,143,1,1118,192,17,0,915
2020-08-03,Modoc,9475,0,0,26,1,0,0,6
